Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2023-06-25 12:30:00,20739322,28.35,58355.79126311216,36.22457438793559
2023-06-25 12:31:00,20739322,28.35,58380.09126311216,36.241603078737306
2023-06-25 12:32:00,20739322,28.34,58353.391263112164,36.23055654114541
2023-06-25 12:33:00,20739322,28.34,58382.49126311216,36.25095337259058
2023-06-25 12:34:00,20739322,28.35,58360.69126311217,36.228008049808885
2023-06-25 12:35:00,20739322,28.34,58360.69126311217,36.235673092780694
2023-06-25 12:36:00,20739322,28.32,58367.891263112164,36.25606014672085
2023-06-25 12:37:00,20739322,28.34,58355.79126311216,36.232238681859535
2023-06-25 12:38:00,20739322,28.35,58382.49126311216,36.24328499690712
2023-06-25 12:39:00,20739322,28.34,58367.891263112164,36.24071967227838
2023-06-25 12:40:00,20739322,28.35,58367.891263112164,36.233053528632915
2023-06-25 12:41:00,20739322,28.35,58367.891263112164,36.233053528632915
2023-06-25 12:42:00,20739322,28.35,58372.79126311216,36.23648732404765
2023-06-25 12:43:00,20739322,28.34,58360.69126311217,36.235673092780694
2023-06-25 12:44:00,20739322,28.34,58348.49126311216,36.22712221081729
2023-06-25 12:45:00,20739322,28.35,58367.891263112164,36.233053528632915
2023-06-25 12:46:00,20739322,28.34,58360.69126311217,36.235673092780694
2023-06-25 12:47:00,20739322,28.34,58372.79126311216,36.244154216784374
2023-06-25 12:48:00,20739322,28.35,58336.391263112164,36.21098042081146
2023-06-25 12:49:00,20739322,28.32,58321.79126311216,36.223735938664994
2023-06-25 12:50:00,20739322,28.34,58367.891263112164,36.24071967227838
2023-06-25 12:51:00,20739322,28.35,58387.391263112164,36.24671895345313
2023-06-25 12:52:00,20739322,28.35,58367.891263112164,36.233053528632915
2023-06-25 12:53:00,20739322,28.35,58367.891263112164,36.233053528632915
2023-06-25 12:54:00,20739322,28.35,58375.19126311217,36.23816920275674
2023-06-25 12:55:00,20739322,28.36,58360.69126311217,36.22034573376705
2023-06-25 12:56:00,20739322,28.35,58367.891263112164,36.233053528632915
2023-06-25 12:57:00,20739322,28.35,58375.19126311217,36.23816920275674
2023-06-25 12:58:00,20739322,28.35,58367.891263112164,36.233053528632915
2023-06-25 12:59:00,20739322,28.34,58360.69126311217,36.235673092780694
2023-06-25 13:00:00,20739322,28.35,58367.891263112164,36.233053528632915
2023-06-25 13:01:00,20739322,28.35,58367.891263112164,36.233053528632915
2023-06-25 13:02:00,20739322,28.35,58367.891263112164,36.233053528632915
2023-06-25 13:03:00,20739322,28.35,58348.49126311216,36.21945903278925
2023-06-25 13:04:00,20739322,28.35,58367.891263112164,36.233053528632915
2023-06-25 13:05:00,20739322,28.35,58367.891263112164,36.233053528632915
2023-06-25 13:06:00,20739322,28.35,58341.19126311217,36.21434379767159
2023-06-25 13:07:00,20739322,28.35,58375.19126311217,36.23816920275674
2023-06-25 13:08:00,20739322,28.34,58348.49126311216,36.22712221081729
2023-06-25 13:09:00,20739322,28.36,58375.19126311217,36.230504670858764
2023-06-25 13:10:00,20739322,28.35,58387.391263112164,36.24671895345313
2023-06-25 13:11:00,20739322,28.36,58367.891263112164,36.22539011232311
2023-06-25 13:12:00,20739322,28.36,58387.391263112164,36.239052557060525
2023-06-25 13:13:00,20739322,28.35,58348.49126311216,36.21945903278925
2023-06-25 13:14:00,20739322,28.36,58375.19126311217,36.230504670858764
2023-06-25 13:15:00,20739322,28.36,58380.09126311216,36.233937797997996
2023-06-25 13:16:00,20739322,28.35,58372.79126311216,36.23648732404765
2023-06-25 13:17:00,20739322,28.36,58353.391263112164,36.21523141356462
2023-06-25 13:18:00,20739322,28.35,58375.19126311217,36.23816920275674
2023-06-25 13:19:00,20739322,28.35,58375.19126311217,36.23816920275674
2023-06-25 13:20:00,20739322,28.35,58367.891263112164,36.233053528632915
2023-06-25 13:21:00,20739322,28.34,58355.79126311216,36.232238681859535
2023-06-25 13:22:00,20739322,28.35,58360.69126311217,36.228008049808885
2023-06-25 13:23:00,20739322,28.35,58348.49126311216,36.21945903278925
2023-06-25 13:24:00,20739322,28.35,58348.49126311216,36.21945903278925
2023-06-25 13:25:00,20739322,28.32,58360.69126311217,36.25101136465803
2023-06-25 13:26:00,20739322,28.35,58348.49126311216,36.21945903278925
2023-06-25 13:27:00,20739322,28.35,58363.09126311216,36.22968986311005
2023-06-25 13:28:00,20739322,28.34,58355.79126311216,36.232238681859535
2023-06-25 13:29:00,20739322,28.34,58355.79126311216,36.232238681859535
2023-06-25 13:30:00,20739322,28.35,58360.69126311217,36.228008049808885
2023-06-25 13:31:00,20739322,28.32,58367.891263112164,36.25606014672085
2023-06-25 13:32:00,20739322,28.34,58375.19126311217,36.24583646240172
2023-06-25 13:33:00,20739322,28.34,58343.69126311217,36.22375802131536
2023-06-25 13:34:00,20739322,28.34,58367.891263112164,36.24071967227838
2023-06-25 13:35:00,20739322,28.32,58360.69126311217,36.25101136465803
2023-06-25 13:36:00,20739322,28.34,58355.79126311216,36.232238681859535
2023-06-25 13:37:00,20739322,28.32,58375.19126311217,36.26117917007799
2023-06-25 13:38:00,20739322,28.32,58360.69126311217,36.25101136465803
2023-06-25 13:39:00,20739322,28.32,58382.49126311216,36.2662983135787
2023-06-25 13:40:00,20739322,28.34,58348.49126311216,36.22712221081729
2023-06-25 13:41:00,20739322,28.34,58382.49126311216,36.25095337259058
2023-06-25 13:42:00,20739322,28.32,58355.79126311216,36.24757545481234
