Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2023-06-25 08:14:00,20739320,28.16,59012.391263112164,36.83317263769516
2023-06-25 08:15:00,20739320,27.07,56874.891263112164,36.16340279148711
2023-06-25 08:16:00,20739320,26.96,56559.19126311217,36.02233501764856
2023-06-25 08:17:00,20739320,27.53,58149.59126311216,36.715153638641674
2023-06-25 08:18:00,20739320,27.2,57173.09126311216,36.275805075090766
2023-06-25 08:19:00,20739320,27.12,56978.891263112164,36.19903554721372
2023-06-25 08:20:00,20739320,27.57,58312.49126311216,36.7998166028065
2023-06-25 08:21:00,20739320,27.11,56873.391263112164,36.13120533280432
2023-06-25 08:22:00,20739320,26.58,55393.99126311216,35.477050337898994
2023-06-25 08:23:00,20739320,27.48,57855.59126311216,36.544730846205645
2023-06-25 08:24:00,20739320,27.27,57469.99126311216,36.433627771381516
2023-06-25 08:25:00,20739320,27.54,58188.891263112164,36.735312696807064
2023-06-25 08:26:00,20739320,26.68,55447.391263112164,35.43877832884221
2023-06-25 08:27:00,20739320,26.71,55838.79126311216,35.69764899652037
2023-06-25 08:28:00,20739320,26.77,55754.09126311216,35.59042535263145
2023-06-25 08:29:00,20739320,26.78,55938.29126311216,35.715266192680126
2023-06-25 08:30:00,20739320,26.91,56370.09126311216,35.92526390586144
2023-06-25 08:31:00,20739320,26.69,55558.99126311216,35.51147788447794
2023-06-25 08:32:00,20739320,26.77,55765.49126311216,35.598627062056956
2023-06-25 08:33:00,20739320,27.11,56929.891263112164,36.171700182484074
2023-06-25 08:34:00,20739320,27.01,56770.09126311216,36.134910914259144
2023-06-25 08:35:00,20739320,26.66,55462.891263112164,35.46528564732641
2023-06-25 08:36:00,20739320,27.61,58297.59126311216,36.757737975713624
2023-06-25 08:37:00,20739320,26.69,55721.19126311217,35.628334111290236
2023-06-25 08:38:00,20739320,26.83,56228.391263112164,35.88536759813702
2023-06-25 08:39:00,20739320,26.88,56153.59126311216,35.792890957765174
2023-06-25 08:40:00,20739320,26.81,55946.99126311216,35.698382340032985
2023-06-25 08:41:00,20739320,26.89,56404.19126311217,35.96528924681391
2023-06-25 08:42:00,20739320,27.11,56362.69126311217,35.76551499549726
2023-06-25 08:43:00,20739320,26.77,55584.49126311216,35.46844341574646
2023-06-25 08:44:00,20739320,26.69,55205.391263112164,35.25694576396668
2023-06-25 08:45:00,20739320,26.8,55711.19126311217,35.53652317554067
2023-06-25 08:46:00,20739320,26.71,55395.391263112164,35.378370067222974
2023-06-25 08:47:00,20739320,26.95,56512.891263112164,35.9968408370738
2023-06-25 08:48:00,20739320,26.79,55923.79126311216,35.697116392920606
2023-06-25 08:49:00,20739320,26.62,55219.29126311216,35.320408117054285
2023-06-25 08:50:00,20739320,26.64,55584.49126311216,35.56831152733681
2023-06-25 08:51:00,20739320,26.72,55802.79126311216,35.663994650197154
2023-06-25 08:52:00,20739320,26.74,55828.69126311217,35.667223877245306
2023-06-25 08:53:00,20739320,26.86,56299.09126311216,35.91297673504611
2023-06-25 08:54:00,20739320,27.06,57115.79126311216,36.344093671531844
2023-06-25 08:55:00,20739320,26.77,55580.19126311217,35.4653516019379
2023-06-25 08:56:00,20739320,26.8,55958.49126311216,35.71436809901443
2023-06-25 08:57:00,20739320,26.77,55798.49126311216,35.62237059344402
2023-06-25 08:58:00,20739320,26.81,56048.49126311216,35.77139871359305
2023-06-25 08:59:00,20739320,26.8,55762.69126311217,35.57354724983839
2023-06-25 09:00:00,20739320,26.38,53968.891263112164,34.60079127325798
2023-06-25 09:01:00,20739320,26.32,53929.891263112164,34.6177417598171
