DateTime,Northing,Easting,Alongshore,Cross_shore,Pressure,Temperature,Heading,Pitch,Roll,Direction,Speed,Site,Season
3/25/2022 16:16,0.078932428,-0.142671987,0.16181938,-0.020002814,1.221,30.14,108.1,0.4,-0.4,-61.04669901,0.163050986,Varari,Wet
3/25/2022 16:18,0.151615743,-0.178442813,0.233480766,0.017773659,1.229,30.11,108,0.4,-0.4,-49.64677046,0.234156296,Varari,Wet
3/25/2022 16:20,0.10051216,-0.148615161,0.179311756,-0.006037755,1.239,30.09,108,0.4,-0.4,-55.92852504,0.179413378,Varari,Wet
3/25/2022 16:22,0.090207307,-0.137671718,0.164401285,-0.007942161,1.223,30.08,108,0.4,-0.4,-56.76578611,0.164593014,Varari,Wet
3/25/2022 16:24,0.11089866,-0.122395128,0.164204335,0.017776849,1.195,30.08,108.1,0.4,-0.4,-47.82119259,0.165163798,Varari,Wet
3/25/2022 16:26,0.050642583,-0.124769925,0.130707953,-0.032367212,1.183,30.07,108,0.4,-0.4,-67.90836976,0.134655878,Varari,Wet
3/25/2022 16:28,0.120897969,-0.138658875,0.183239429,0.01630687,1.192,30.07,108.1,0.4,-0.4,-48.91452252,0.18396359,Varari,Wet
3/25/2022 16:30,0.108819219,-0.089724891,0.136551294,0.03529763,1.193,30.06,108,0.4,-0.3,-39.50666088,0.141039635,Varari,Wet
3/25/2022 16:32,0.094939137,-0.091917473,0.130166623,0.02277964,1.224,30.06,108,0.4,-0.4,-44.07354894,0.132144851,Varari,Wet
3/25/2022 16:34,0.074526989,-0.154978824,0.169186367,-0.030800666,1.228,30.03,108.1,0.4,-0.3,-64.31779758,0.171967171,Varari,Wet
3/25/2022 16:36,0.100808415,-0.081201687,0.124947244,0.033826566,1.175,30.04,108.1,0.4,-0.4,-38.85161942,0.129445164,Varari,Wet
3/25/2022 16:38,0.06971039,-0.151180967,0.163282711,-0.032465053,1.226,30.03,108,0.4,-0.3,-65.24530876,0.166478897,Varari,Wet
3/25/2022 16:40,0.008763354,-0.101998694,0.087669647,-0.052863625,1.19,30.03,108.1,0.4,-0.3,-85.08941537,0.102374459,Varari,Wet
3/25/2022 16:42,0.125088258,-0.055481859,0.1184108,0.068587108,1.192,30.04,107.9,0.4,-0.4,-23.91928298,0.136840451,Varari,Wet
3/25/2022 16:44,0.073534184,-0.165740504,0.177309194,-0.037929419,1.22,30.02,107.9,0.4,-0.3,-66.07454758,0.181320686,Varari,Wet
3/25/2022 16:46,0.08012557,-0.104598738,0.131718785,0.003341352,1.19,30.02,108,0.4,-0.4,-52.54687131,0.131761159,Varari,Wet
3/25/2022 16:48,0.114686992,-0.179273767,0.212446847,-0.01259075,1.215,30.02,107.9,0.4,-0.3,-57.39169082,0.212819618,Varari,Wet
3/25/2022 16:50,0.093926214,-0.108673596,0.143127229,0.012111167,1.207,30.02,107.9,0.4,-0.4,-49.16325709,0.143638728,Varari,Wet
3/25/2022 16:52,0.145943882,-0.062859912,0.136638399,0.081122951,1.227,30.02,107.9,0.4,-0.4,-23.30216803,0.158905586,Varari,Wet
3/25/2022 16:54,0.103824733,-0.121992919,0.159720992,0.012290335,1.199,30.02,108,0.4,-0.4,-49.59983068,0.160193157,Varari,Wet
3/25/2022 16:56,0.110163947,-0.10462662,0.149397457,0.027626521,1.179,30.02,108,0.4,-0.4,-43.52323486,0.151930328,Varari,Wet
3/25/2022 16:58,0.123392298,-0.149666942,0.193611272,0.011854445,1.229,30.01,108,0.4,-0.3,-50.49626389,0.193973845,Varari,Wet
3/25/2022 17:00,0.083133872,-0.111902827,0.139396152,0.001481884,1.214,29.99,108,0.4,-0.4,-53.39092662,0.139404029,Varari,Wet
3/25/2022 17:02,0.122336456,-0.049405714,0.111877626,0.069932322,1.201,30,108,0.4,-0.4,-21.99137415,0.131936094,Varari,Wet
3/25/2022 17:04,0.111029458,-0.157372337,0.192578373,-0.00267642,1.211,30,107.9,0.4,-0.4,-54.79623529,0.19259697,Varari,Wet
3/25/2022 17:06,0.041550283,-0.131724519,0.130990018,-0.043810845,1.183,29.98,108.1,0.4,-0.4,-72.49299701,0.138122319,Varari,Wet
3/25/2022 17:08,0.060673064,-0.083513793,0.10322681,-2.64E-06,1.222,29.98,108,0.4,-0.4,-54.00146314,0.10322681,Varari,Wet
3/25/2022 17:10,0.148582351,-0.154581792,0.212393811,0.02934475,1.222,29.96,108,0.4,-0.4,-46.13370191,0.214411393,Varari,Wet
3/25/2022 17:12,0.101353847,-0.140031615,0.172862253,-0.000311533,1.185,29.95,107.9,0.4,-0.4,-54.10325861,0.172862533,Varari,Wet
3/25/2022 17:14,0.074253932,-0.082030749,0.110009636,0.011856228,1.188,29.95,108,0.4,-0.4,-47.84872182,0.11064669,Varari,Wet
3/25/2022 17:16,0.085215834,-0.145604768,0.167885343,-0.016643277,1.19,29.94,107.9,0.4,-0.4,-59.66150652,0.16870829,Varari,Wet
3/25/2022 17:18,0.124586833,-0.06047463,0.122155307,0.06524677,1.217,29.93,108.1,0.4,-0.4,-25.89200384,0.138488483,Varari,Wet
3/25/2022 17:20,0.06261574,-0.14788512,0.156446184,-0.036267495,1.23,29.91,107.9,0.4,-0.4,-67.05181299,0.160594956,Varari,Wet
3/25/2022 17:22,0.047827504,-0.076620998,0.090099991,-0.006343429,1.173,29.9,107.9,0.4,-0.4,-58.02722545,0.090323017,Varari,Wet
3/25/2022 17:24,0.112564625,-0.067031316,0.1203933,0.051666675,1.213,29.91,107.9,0.4,-0.4,-30.77345366,0.13101142,Varari,Wet
3/25/2022 17:26,0.12123021,-0.152661936,0.19476343,0.008344866,1.235,29.9,108,0.4,-0.4,-51.54659619,0.194942121,Varari,Wet
3/25/2022 17:28,0.114309858,-0.104699436,0.151893271,0.030937833,1.207,29.88,108,0.4,-0.4,-42.48739614,0.155011984,Varari,Wet
3/25/2022 17:30,0.071462559,-0.027655732,0.064378595,0.041558793,1.257,29.87,108,0.4,-0.4,-21.15624322,0.076627259,Varari,Wet
3/25/2022 17:32,0.075685756,-0.120334013,0.141839233,-0.009499496,1.198,29.86,108,0.4,-0.4,-57.83158729,0.142156985,Varari,Wet
3/25/2022 17:34,0.078808122,-0.176540714,0.18914669,-0.040010918,1.218,29.85,107.9,0.4,-0.4,-65.94392158,0.193332211,Varari,Wet
3/25/2022 17:36,0.129702044,-0.104528112,0.160801967,0.043491075,1.199,29.84,107.9,0.4,-0.4,-38.86567157,0.166579549,Varari,Wet
3/25/2022 17:38,0.070489971,-0.147955858,0.161131769,-0.029938687,1.209,29.83,107.9,0.4,-0.4,-64.52567045,0.163889511,Varari,Wet
3/25/2022 17:40,0.07453578,-0.113307119,0.135478417,-0.006299541,1.193,29.82,108.1,0.4,-0.4,-56.66224931,0.135624798,Varari,Wet
3/25/2022 17:42,0.096477867,-0.126768245,0.159265932,0.003539729,1.174,29.81,107.9,0.4,-0.4,-52.72679514,0.159305263,Varari,Wet
3/25/2022 17:44,0.116314382,-0.087183942,0.138901169,0.042854877,1.189,29.8,108,0.4,-0.4,-36.85354955,0.145361877,Varari,Wet
3/25/2022 17:46,0.115672229,-0.156719732,0.194779357,0.001463251,1.214,29.79,108.1,0.4,-0.4,-53.56958193,0.194784853,Varari,Wet
3/25/2022 17:48,0.068062939,-0.09698755,0.118470968,-0.001943777,1.202,29.78,107.9,0.4,-0.4,-54.93997917,0.118486913,Varari,Wet
3/25/2022 17:50,0.080083263,-0.089341833,0.119350823,0.012274909,1.17,29.77,108,0.4,-0.4,-48.12793021,0.119980383,Varari,Wet
3/25/2022 17:52,0.068566855,-0.123223108,0.139992174,-0.016956975,1.2,29.77,107.9,0.4,-0.4,-60.90647823,0.141015417,Varari,Wet
3/25/2022 17:54,0.099306878,-0.134704814,0.167349602,0.001163449,1.204,29.76,107.9,0.4,-0.4,-53.60167435,0.167353646,Varari,Wet
3/25/2022 17:56,0.06553575,-0.111607774,0.128813533,-0.012581868,1.174,29.76,108,0.4,-0.4,-59.5786721,0.129426542,Varari,Wet
3/25/2022 17:58,0.108143238,-0.134246113,0.172172388,0.008581832,1.183,29.75,108,0.4,-0.3,-51.14648708,0.172386133,Varari,Wet
3/25/2022 18:00,0.111395868,-0.117034038,0.160159374,0.021330268,1.227,29.74,107.8,0.4,-0.4,-46.41390326,0.161573529,Varari,Wet
3/25/2022 18:02,0.075382553,-0.081261443,0.110050641,0.013221488,1.16,29.73,108,0.4,-0.4,-47.14931691,0.110842011,Varari,Wet
3/25/2022 18:04,0.039995161,-0.078830096,0.087283453,-0.013978403,1.199,29.73,107.9,0.4,-0.4,-63.09862952,0.088395684,Varari,Wet
3/25/2022 18:06,0.073911511,-0.091047711,0.117103242,0.006279167,1.189,29.73,108,0.4,-0.4,-50.93069524,0.117271468,Varari,Wet
3/25/2022 18:08,0.073019479,-0.102769076,0.126061701,-0.001332148,1.189,29.73,107.9,0.4,-0.3,-54.60544653,0.12606874,Varari,Wet
3/25/2022 18:10,0.063951014,-0.1599963,0.167029189,-0.042306008,1.235,29.7,108,0.4,-0.4,-68.21325771,0.172303652,Varari,Wet
3/25/2022 18:12,0.062484519,-0.114118371,0.12905118,-0.016526058,1.187,29.69,108,0.4,-0.4,-61.29747554,0.130105026,Varari,Wet
3/25/2022 18:14,0.077444902,-0.12697523,0.14824609,-0.011979926,1.177,29.69,108,0.4,-0.4,-58.62009393,0.148729358,Varari,Wet
3/25/2022 18:16,0.066497488,-0.101518844,0.121216712,-0.005873681,1.194,29.69,108,0.4,-0.3,-56.77415645,0.121358937,Varari,Wet
3/25/2022 18:18,0.053348876,-0.115868992,0.125097666,-0.024945937,1.185,29.68,107.9,0.4,-0.4,-65.27751772,0.127560675,Varari,Wet
3/25/2022 18:20,0.090541301,-0.136845353,0.163929058,-0.007186229,1.204,29.67,108,0.4,-0.4,-56.51009295,0.164086495,Varari,Wet
3/25/2022 18:22,0.03036507,-0.129200496,0.122373537,-0.051376289,1.193,29.66,108,0.4,-0.4,-76.77420775,0.132720781,Varari,Wet
3/25/2022 18:24,0.142470822,-0.128351464,0.187580764,0.039818219,1.212,29.65,108,0.4,-0.3,-42.01557844,0.191760355,Varari,Wet
3/25/2022 18:26,0.107955382,-0.115010695,0.156500188,0.019736148,1.231,29.64,108,0.4,-0.4,-46.81240492,0.157739737,Varari,Wet
3/25/2022 18:28,0.044028351,-0.090532545,0.099121583,-0.01759401,1.172,29.63,108.1,0.4,-0.4,-64.0651298,0.100670936,Varari,Wet
3/25/2022 18:30,0.092784497,-0.120324,0.15188152,0.004339562,1.219,29.63,108,0.4,-0.3,-52.36338888,0.151943502,Varari,Wet
3/25/2022 18:32,0.115955114,-0.139842585,0.181291734,0.011612248,1.218,29.63,108,0.4,-0.3,-50.33504998,0.181663252,Varari,Wet
3/25/2022 18:34,0.116720834,-0.107353287,0.155457418,0.03132846,1.199,29.62,108,0.4,-0.3,-42.60611095,0.158582727,Varari,Wet
3/25/2022 18:36,0.030696032,-0.072185277,0.076441791,-0.01759583,1.188,29.62,108.1,0.4,-0.3,-66.96288545,0.07844081,Varari,Wet
3/25/2022 18:38,0.112501544,-0.095102723,0.143066467,0.035115683,1.188,29.62,108,0.4,-0.4,-40.20937172,0.147313018,Varari,Wet
3/25/2022 18:40,0.086034017,-0.121926787,0.149210369,-0.002063785,1.174,29.62,108,0.4,-0.4,-54.7924292,0.149224641,Varari,Wet
3/25/2022 18:42,0.050865837,-0.061869835,0.079951937,0.00478515,1.171,29.61,108.1,0.4,-0.3,-50.57491409,0.080095006,Varari,Wet
3/25/2022 18:44,0.090241236,-0.111742851,0.143444334,0.007325894,1.219,29.6,108,0.4,-0.3,-51.07636813,0.143631283,Varari,Wet
3/25/2022 18:46,0.054521927,-0.101642707,0.114277862,-0.015634918,1.174,29.59,108,0.4,-0.3,-61.79054996,0.115342449,Varari,Wet
3/25/2022 18:48,0.04750269,-0.118510991,0.123798786,-0.031228529,1.182,29.59,108,0.4,-0.3,-68.15763542,0.127676781,Varari,Wet
3/25/2022 18:50,0.092637479,-0.11500583,0.147492615,0.007346565,1.195,29.59,108,0.4,-0.3,-51.1484704,0.147675467,Varari,Wet
3/25/2022 18:52,0.059091183,-0.123752242,0.134850593,-0.024933971,1.19,29.58,107.9,0.4,-0.3,-64.47571781,0.137136375,Varari,Wet
3/25/2022 18:54,0.113249988,-0.096492622,0.144630844,0.034904225,1.225,29.57,108,0.4,-0.3,-40.43206199,0.148783016,Varari,Wet
3/25/2022 18:56,0.077291595,-0.080745766,0.110755557,0.015069044,1.171,29.57,108,0.4,-0.3,-46.25209577,0.111775979,Varari,Wet
3/25/2022 18:58,0.09986113,-0.120079329,0.155843117,0.010208493,1.203,29.56,108.1,0.4,-0.3,-50.25219807,0.156177113,Varari,Wet
3/25/2022 19:00,0.064730481,-0.084299289,0.106247179,0.002818181,1.216,29.55,108,0.4,-0.3,-52.48059945,0.106284549,Varari,Wet
3/25/2022 19:02,0.109236122,-0.119203999,0.160645442,0.018307526,1.205,29.54,108,0.4,-0.3,-47.49848948,0.161685261,Varari,Wet
3/25/2022 19:04,0.105616881,-0.095853141,0.139626865,0.029104789,1.186,29.54,108,0.4,-0.3,-42.22547418,0.142628014,Varari,Wet
3/25/2022 19:06,0.055851327,-0.117821508,0.128148189,-0.024069072,1.168,29.53,108,0.4,-0.3,-64.6374867,0.130388951,Varari,Wet
3/25/2022 19:08,0.091550801,-0.094773849,0.130485865,0.018359483,1.22,29.52,108,0.4,-0.3,-45.99100487,0.131771133,Varari,Wet
3/25/2022 19:10,0.101862506,-0.044776419,0.096098162,0.05608958,1.208,29.52,108,0.4,-0.3,-23.72918808,0.111269483,Varari,Wet
3/25/2022 19:12,0.132148201,-0.101331946,0.159654029,0.047348717,1.215,29.5,108.1,0.4,-0.3,-37.48118326,0.166527205,Varari,Wet
3/25/2022 19:14,0.051420106,-0.161411573,0.160808686,-0.053275603,1.231,29.48,108,0.4,-0.3,-72.32993259,0.169404024,Varari,Wet
3/25/2022 19:16,0.052141145,-0.10172361,0.112943925,-0.017608565,1.175,29.48,108,0.4,-0.3,-62.86138335,0.114308319,Varari,Wet
3/25/2022 19:18,0.040778533,-0.075071965,0.084703516,-0.011135668,1.173,29.48,108,0.4,-0.3,-61.48951983,0.085432363,Varari,Wet
3/25/2022 19:20,0.120893249,-0.137431725,0.18224387,0.017024352,1.194,29.49,108,0.4,-0.3,-48.66318966,0.183037309,Varari,Wet
3/25/2022 19:22,0.088049425,-0.163969722,0.184408445,-0.025145503,1.221,29.46,108,0.4,-0.3,-61.7648295,0.18611494,Varari,Wet
3/25/2022 19:24,0.03163493,-0.080522413,0.083738546,-0.021736691,1.219,29.45,108,0.4,-0.3,-68.55157024,0.086513743,Varari,Wet
3/25/2022 19:26,0.066791746,-0.14080037,0.153169096,-0.028724724,1.218,29.43,108,0.4,-0.3,-64.62164933,0.155839281,Varari,Wet
3/25/2022 19:28,0.117515566,-0.191062989,0.223647121,-0.017231917,1.209,29.42,108,0.4,-0.3,-58.40591089,0.224309995,Varari,Wet
3/25/2022 19:30,0.08008536,-0.140588885,0.160811791,-0.017845656,1.2,29.41,108,0.4,-0.3,-60.33233599,0.161798948,Varari,Wet
3/25/2022 19:32,0.134258671,-0.096689699,0.157138876,0.051784767,1.24,29.4,108,0.4,-0.3,-35.76047925,0.165451771,Varari,Wet
3/25/2022 19:34,0.095473573,-0.151449749,0.178643379,-0.011780186,1.209,29.39,108,0.4,-0.3,-57.77276315,0.179031365,Varari,Wet
3/25/2022 19:36,0.1114474,-0.142709931,0.180961897,0.006280048,1.216,29.38,108.1,0.4,-0.3,-52.01242194,0.181070835,Varari,Wet
3/25/2022 19:38,0.099237064,-0.102325053,0.141112789,0.020139314,1.193,29.38,108,0.4,-0.3,-45.87771898,0.142542665,Varari,Wet
3/25/2022 19:40,0.156063286,-0.138774472,0.204002605,0.044688263,1.21,29.37,108,0.4,-0.3,-41.64411009,0.208839899,Varari,Wet
3/25/2022 19:42,0.060579822,-0.0549362,0.080052246,0.016719417,1.206,29.36,108,0.4,-0.3,-42.20299569,0.081779588,Varari,Wet
3/25/2022 19:44,0.082938016,-0.078898532,0.112579996,0.02072287,1.209,29.35,108,0.4,-0.3,-43.57017902,0.114471362,Varari,Wet
3/25/2022 19:46,0.063839009,-0.093010347,0.11277058,-0.003023267,1.23,29.33,108,0.4,-0.3,-55.5356749,0.112811098,Varari,Wet
3/25/2022 19:48,0.048346361,-0.100781118,0.109950915,-0.020124627,1.199,29.33,108.1,0.4,-0.3,-64.3721992,0.111777477,Varari,Wet
3/25/2022 19:50,0.104718592,-0.131097147,0.167611864,0.007662151,1.233,29.33,108,0.4,-0.3,-51.38262258,0.167786905,Varari,Wet
3/25/2022 19:52,0.09078408,-0.080031787,0.118108619,0.026404359,1.198,29.31,108,0.4,-0.3,-41.39817289,0.121024114,Varari,Wet
3/25/2022 19:54,0.055650271,-0.064158646,0.084615843,0.007310509,1.207,29.31,108,0.4,-0.3,-49.06210941,0.084931057,Varari,Wet
3/25/2022 19:56,0.032732124,-0.095105807,0.096181674,-0.029420946,1.224,29.29,108,0.4,-0.3,-71.0083115,0.100580846,Varari,Wet
3/25/2022 19:58,0.121484703,-0.126148463,0.173463167,0.024134983,1.204,29.29,108,0.4,-0.3,-46.0789435,0.175134142,Varari,Wet
3/25/2022 20:00,0.12710449,-0.077371025,0.137304619,0.057352145,1.244,29.28,108,0.4,-0.3,-31.32970414,0.1488013,Varari,Wet
3/25/2022 20:02,0.088320505,-0.135035602,0.161159587,-0.007919146,1.196,29.26,108,0.4,-0.3,-56.81316792,0.161354038,Varari,Wet
3/25/2022 20:04,0.108376358,-0.117732671,0.158949757,0.018476788,1.188,29.26,108,0.4,-0.3,-47.36952769,0.160020051,Varari,Wet
3/25/2022 20:06,0.127504138,-0.121155408,0.172961836,0.031939653,1.26,29.24,108,0.4,-0.3,-43.53745236,0.175886151,Varari,Wet
3/25/2022 20:08,0.079706304,-0.12604347,0.148821499,-0.009602738,1.214,29.22,108,0.4,-0.3,-57.69190404,0.149130987,Varari,Wet
3/25/2022 20:10,0.034604504,-0.09944833,0.100795406,-0.03045863,1.202,29.22,108,0.4,-0.3,-70.81390985,0.105296923,Varari,Wet
3/25/2022 20:12,0.108221932,-0.124973895,0.164717261,0.01409557,1.221,29.22,108,0.4,-0.4,-49.10886785,0.16531927,Varari,Wet
3/25/2022 20:14,0.049137967,-0.072983273,0.08792728,-0.003145041,1.195,29.21,108,0.4,-0.4,-56.04852022,0.087983509,Varari,Wet
3/25/2022 20:16,0.102314484,-0.042547692,0.094560751,0.057765251,1.233,29.21,108,0.4,-0.4,-22.58008579,0.110808663,Varari,Wet
3/25/2022 20:18,0.020358475,-0.141836177,0.12671429,-0.066898861,1.225,29.19,108.1,0.4,-0.4,-81.83183185,0.143289807,Varari,Wet
3/25/2022 20:20,0.073666799,-0.078669987,0.106945614,0.013356634,1.182,29.2,108,0.4,-0.4,-46.88108568,0.107776454,Varari,Wet
3/25/2022 20:22,0.017841254,-0.049898358,0.050855445,-0.014895641,1.2,29.2,108,0.4,-0.4,-70.3253923,0.052992042,Varari,Wet
3/25/2022 20:24,0.071713355,-0.089231877,0.114342157,0.005568142,1.212,29.2,108,0.4,-0.4,-51.21205894,0.114477653,Varari,Wet
3/25/2022 20:26,0.039929864,-0.147945793,0.143160846,-0.054656417,1.23,29.17,108.1,0.4,-0.4,-74.89601993,0.153239524,Varari,Wet
3/25/2022 20:28,0.050348454,-0.115554854,0.123079919,-0.027188684,1.211,29.17,108,0.4,-0.4,-66.45674119,0.126047178,Varari,Wet
3/25/2022 20:30,0.133707599,-0.105424739,0.16388176,0.046204613,1.228,29.16,108,0.4,-0.4,-38.25480068,0.17027066,Varari,Wet
3/25/2022 20:32,0.031578677,-0.140519391,0.132244056,-0.057047539,1.234,29.14,108,0.4,-0.4,-77.33443701,0.144023998,Varari,Wet
3/25/2022 20:34,0.08982778,-0.102781705,0.13595159,0.01225863,1.212,29.14,108.1,0.4,-0.4,-48.84762586,0.136503146,Varari,Wet
3/25/2022 20:36,0.01913228,-0.098537033,0.090963806,-0.042440275,1.251,29.13,108.1,0.4,-0.4,-79.01197908,0.100377243,Varari,Wet
3/25/2022 20:38,0.041835662,-0.12472989,0.125498986,-0.039468628,1.185,29.13,108,0.4,-0.4,-71.4580281,0.131558991,Varari,Wet
3/25/2022 20:40,0.032683563,-0.08159276,0.085220846,-0.021517463,1.239,29.13,108,0.4,-0.4,-68.17047162,0.087895357,Varari,Wet
3/25/2022 20:42,0.05447105,-0.102551698,0.114983347,-0.016210371,1.216,29.12,108,0.4,-0.4,-62.02468255,0.116120395,Varari,Wet
3/25/2022 20:44,0.052802822,-0.129915241,0.136140357,-0.033643883,1.244,29.11,108,0.4,-0.4,-67.88118129,0.1402359,Varari,Wet
3/25/2022 20:46,0.097280807,-0.157021921,0.184213626,-0.013593343,1.265,29.09,108.1,0.4,-0.4,-58.22027499,0.184714479,Varari,Wet
3/25/2022 20:48,0.059725144,-0.127931267,0.138604128,-0.026877456,1.274,29.07,108,0.4,-0.4,-64.97432265,0.141186054,Varari,Wet
3/25/2022 20:50,0.127527088,-0.11791947,0.170357397,0.033860256,1.234,29.07,108.1,0.4,-0.4,-42.75839154,0.173689838,Varari,Wet
3/25/2022 20:52,0.109459929,-0.148710861,0.184648545,0.001144892,1.219,29.07,107.9,0.4,-0.4,-53.6447488,0.184652095,Varari,Wet
3/25/2022 20:54,0.029063067,-0.096029094,0.094772011,-0.032931971,1.236,29.06,108,0.4,-0.4,-73.16163634,0.100330697,Varari,Wet
3/25/2022 20:56,0.069907144,-0.126896083,0.143751476,-0.018031579,1.26,29.04,108.1,0.4,-0.4,-61.1495994,0.144877965,Varari,Wet
3/25/2022 20:58,0.093300235,-0.156714924,0.181625539,-0.016633246,1.258,29.03,108,0.4,-0.4,-59.23254517,0.182385584,Varari,Wet
3/25/2022 21:00,0.067568591,-0.139399165,0.152492115,-0.027272635,1.247,29.01,108,0.4,-0.4,-64.1399276,0.154911722,Varari,Wet
3/25/2022 21:02,0.114396291,-0.165183564,0.200876763,-0.00454392,1.251,29.01,108.1,0.4,-0.4,-55.29583444,0.200928149,Varari,Wet
3/25/2022 21:04,0.067789412,-0.112242607,0.130651793,-0.011131763,1.221,29,108.1,0.4,-0.4,-58.8699399,0.131125159,Varari,Wet
3/25/2022 21:06,0.12980245,-0.125964728,0.178203571,0.030972179,1.303,28.99,108.1,0.4,-0.3,-44.14035569,0.180875064,Varari,Wet
3/25/2022 21:08,0.068488584,-0.12291725,0.139698724,-0.016840519,1.256,28.97,108.1,0.4,-0.3,-60.87377115,0.140710115,Varari,Wet
3/25/2022 21:10,0.111242541,-0.092197491,0.139976062,0.035804781,1.21,28.97,108,0.4,-0.4,-39.65183942,0.144482802,Varari,Wet
3/25/2022 21:12,0.046650787,-0.09912707,0.107616129,-0.020524151,1.266,28.97,108,0.4,-0.3,-64.79757332,0.109555794,Varari,Wet
3/25/2022 21:14,0.092076571,-0.094528155,0.130596134,0.018929255,1.226,28.96,108,0.4,-0.4,-45.75269968,0.131960854,Varari,Wet
3/25/2022 21:16,0.065977053,-0.155173586,0.164318407,-0.037832188,1.266,28.95,108,0.4,-0.4,-66.96566449,0.168617357,Varari,Wet
3/25/2022 21:18,0.067425325,-0.100092902,0.120608471,-0.004284898,1.233,28.94,108,0.4,-0.4,-56.03471073,0.120684562,Varari,Wet
3/25/2022 21:20,0.105677681,-0.092977252,0.137335959,0.030844382,1.291,28.93,108,0.4,-0.4,-41.34193838,0.140757031,Varari,Wet
3/25/2022 21:22,0.082054836,-0.144858827,0.165423875,-0.018762125,1.26,28.92,108.1,0.4,-0.4,-60.47074899,0.166484461,Varari,Wet
3/25/2022 21:24,0.065100949,-0.084625917,0.106729183,0.002925908,1.221,28.92,108,0.4,-0.4,-52.42966822,0.106769281,Varari,Wet
3/25/2022 21:26,0.076055014,-0.104405823,0.129170101,0.000161596,1.306,28.92,108.1,0.4,-0.4,-53.92832119,0.129170202,Varari,Wet
3/25/2022 21:28,0.075328697,-0.119765172,0.141169157,-0.009454006,1.313,28.89,108.1,0.4,-0.4,-57.83133976,0.141485367,Varari,Wet
3/25/2022 21:30,0.113259131,-0.159457133,0.195575578,-0.00209799,1.247,28.88,108,0.4,-0.4,-54.614603,0.19558683,Varari,Wet
3/25/2022 21:32,0.116887221,-0.091561626,0.142779496,0.040745175,1.275,28.88,108,0.4,-0.3,-38.07277263,0.148479472,Varari,Wet
