DateTime,Northing,Easting,Alongshore,Cross_shore,Pressure,Temperature,Heading,Pitch,Roll,Direction,Speed,Site,Season
3/29/2022 14:02,0.012306607,0.015836533,0.008109844,0.018343358,2.571,28.98,139.1,3.3,5.5,52.14913585,0.02005613,Cabral,Wet
3/29/2022 14:04,0.011181388,0.022723924,0.005351838,0.024753949,2.543,28.98,139.2,3.3,5.5,63.8003429,0.025325879,Cabral,Wet
3/29/2022 14:06,0.00636707,0.012020367,0.003269951,0.013203645,2.549,28.99,139.1,3.3,5.5,62.09027116,0.01360253,Cabral,Wet
3/29/2022 14:08,0.003209873,0.000618237,0.002964961,0.001376412,2.545,28.99,139.2,3.3,5.5,10.90195073,0.003268868,Cabral,Wet
3/29/2022 14:10,0.007913981,0.010694084,0.005091768,0.012290989,2.54,29.02,139.1,3.3,5.5,53.49731873,0.013303929,Cabral,Wet
3/29/2022 14:12,0.009757526,0.017884544,0.005141023,0.019713856,2.54,29.01,139.3,3.3,5.5,61.38381067,0.020373174,Cabral,Wet
3/29/2022 14:14,0.002362877,0.001773612,0.001863614,0.00229256,2.553,28.99,139.1,3.3,5.5,36.89245463,0.002954469,Cabral,Wet
3/29/2022 14:16,0.001377962,-0.020904244,0.006394225,-0.019949939,2.54,28.99,139.2,3.3,5.5,-86.22864377,0.020949611,Cabral,Wet
3/29/2022 14:18,0.005490424,0.001159687,0.005046781,0.002453493,2.52,28.98,139.1,3.3,5.5,11.9267111,0.005611562,Cabral,Wet
3/29/2022 14:20,0.00968341,0.018460994,0.004929653,0.020255252,2.54,28.98,139.2,3.3,5.5,62.32148273,0.020846504,Cabral,Wet
3/29/2022 14:22,0.0012813,0.003455461,0.000407288,0.003662794,2.537,28.97,139.1,3.3,5.5,69.65500431,0.003685369,Cabral,Wet
3/29/2022 14:24,0.006897505,0.019486123,0.0019785,0.02057596,2.538,28.98,139.2,3.3,5.5,70.50755974,0.020670863,Cabral,Wet
3/29/2022 14:26,0.005790551,-0.003573042,0.006482944,-0.002066046,2.524,28.98,139.2,3.3,5.5,-31.67653279,0.006804198,Cabral,Wet
3/29/2022 14:28,0.003875244,0.015970075,-0.000103378,0.016433202,2.52,28.99,139.3,3.3,5.5,76.36043065,0.016433527,Cabral,Wet
3/29/2022 14:30,0.005264372,0.020125938,0.000239092,0.020801678,2.522,28.99,139.1,3.3,5.5,75.34147771,0.020803052,Cabral,Wet
3/29/2022 14:32,0.003093915,0.000562712,0.00286588,0.001294483,2.52,29,139.1,3.3,5.5,10.30810842,0.003144671,Cabral,Wet
3/29/2022 14:34,0.00293049,-0.005710926,0.00422504,-0.004832338,2.517,29.01,139.2,3.3,5.5,-62.83594146,0.006418914,Cabral,Wet
3/29/2022 14:36,0.001332035,-0.007413193,0.003085882,-0.006870741,2.511,29.02,139.2,3.3,5.5,-79.81354065,0.007531915,Cabral,Wet
3/29/2022 14:38,0.008078106,0.011195348,0.005129752,0.012817069,2.509,29.01,139.2,3.3,5.5,54.18732146,0.013805493,Cabral,Wet
3/29/2022 14:40,0.006316779,0.001061053,0.005872452,0.002557702,2.516,29.01,139.1,3.3,5.5,9.535171502,0.006405274,Cabral,Wet
3/29/2022 14:42,0.006913245,0.012080862,0.003785267,0.013394474,2.512,29.01,139.3,3.3,5.5,60.21975468,0.013919058,Cabral,Wet
3/29/2022 14:44,0.004818691,0.004876891,0.003495729,0.005897773,2.507,29.01,139.2,3.3,5.5,45.34392435,0.006855935,Cabral,Wet
3/29/2022 14:46,0.007947224,0.006179082,0.006216302,0.007918144,2.527,29.01,139.2,3.3,5.5,37.86558523,0.010066748,Cabral,Wet
3/29/2022 14:48,0.005711668,0.007337761,0.003766842,0.008501575,2.508,29.01,139.2,3.3,5.5,52.10302932,0.009298703,Cabral,Wet
3/29/2022 14:50,0.006020346,0.008262008,0.003842755,0.009473045,2.507,29.01,139.3,3.3,5.5,53.91999123,0.010222786,Cabral,Wet
3/29/2022 14:52,0.000704895,-0.005386662,0.001987109,-0.005056126,2.506,29.02,139.3,3.3,5.4,-82.54467048,0.005432588,Cabral,Wet
3/29/2022 14:54,0.001197276,0.002827042,0.000477788,0.003032714,2.499,29.02,139.2,3.3,5.5,67.04694232,0.00307012,Cabral,Wet
3/29/2022 14:56,-0.002275064,-0.001677188,-0.001801737,-0.002177756,2.498,29.03,139.2,3.3,5.5,216.3978179,0.00282646,Cabral,Wet
3/29/2022 14:58,-3.13E-06,0.002301397,-0.000559794,0.002232278,2.487,29.05,139.2,3.3,5.4,90.07789749,0.002301399,Cabral,Wet
3/29/2022 15:00,-0.001155909,-0.004603018,-8.00E-06,-0.004745929,2.49,29.06,139.3,3.3,5.4,255.9033868,0.004745936,Cabral,Wet
3/29/2022 15:02,0.004750053,0.001247913,0.004307059,0.002359987,2.49,29.06,139.2,3.3,5.4,14.71985882,0.004911242,Cabral,Wet
3/29/2022 15:04,0.007626081,0.000772109,0.007212764,0.00259409,2.491,29.07,139.2,3.3,5.4,5.781261367,0.007665068,Cabral,Wet
3/29/2022 15:06,5.02E-05,0.006600637,-0.001548128,0.006416715,2.49,29.08,139.3,3.3,5.4,89.56424219,0.006600828,Cabral,Wet
3/29/2022 15:08,0.00217859,0.008434708,7.33E-05,0.008711209,2.487,29.08,139.3,3.3,5.4,75.51765929,0.008711518,Cabral,Wet
3/29/2022 15:10,-0.002699832,-0.005203885,-0.001360702,-0.005702456,2.482,29.1,139.2,3.3,5.4,242.5792281,0.005862552,Cabral,Wet
3/29/2022 15:12,0.006085728,0.009649254,0.00357059,0.010834901,2.479,29.1,139.3,3.3,5.4,57.76061064,0.011408076,Cabral,Wet
3/29/2022 15:14,0.003348119,0.013606951,-4.32E-05,0.01401275,2.486,29.11,139.3,3.3,5.4,76.1764469,0.014012817,Cabral,Wet
3/29/2022 15:16,-0.004115884,-0.006365771,-0.002453605,-0.007172403,2.476,29.1,139.2,3.3,5.4,237.114712,0.007580471,Cabral,Wet
3/29/2022 15:18,-0.003649625,-0.00796667,-0.001613904,-0.008612951,2.469,29.11,139.3,3.3,5.4,245.3869284,0.008762854,Cabral,Wet
3/29/2022 15:20,0.002229689,0.001694295,0.001753571,0.002183378,2.472,29.11,139.3,3.3,5.4,37.23045046,0.002800384,Cabral,Wet
3/29/2022 15:22,0.002718518,0.008074044,0.000684478,0.008491879,2.466,29.11,139.2,3.3,5.4,71.39170081,0.00851942,Cabral,Wet
3/29/2022 15:24,0.005314128,0.012169813,0.002212132,0.013093921,2.476,29.12,139.3,3.3,5.4,66.41080341,0.013279469,Cabral,Wet
3/29/2022 15:26,0.001868908,-0.00449464,0.002900746,-0.003909001,2.468,29.12,139.3,3.3,5.4,-67.42205998,0.004867711,Cabral,Wet
3/29/2022 15:28,0.004911133,0.002260608,0.004218361,0.003381569,2.455,29.12,139.2,3.3,5.4,24.7167461,0.005406439,Cabral,Wet
3/29/2022 15:30,0.002275014,-0.005219591,0.00347017,-0.004514171,2.449,29.12,139.1,3.3,5.4,-66.44950622,0.00569384,Cabral,Wet
3/29/2022 15:32,0.002743339,0.004635039,0.001540533,0.005161032,2.457,29.12,139.3,3.3,5.4,59.37999686,0.005386046,Cabral,Wet
3/29/2022 15:34,-0.000566676,-0.0044947,0.000537523,-0.00449828,2.464,29.1,139.2,3.3,5.4,262.8142584,0.004530282,Cabral,Wet
3/29/2022 15:36,-0.000345464,0.00146882,-0.000690541,0.001341614,2.46,29.05,139.2,3.3,5.4,103.2353033,0.001508899,Cabral,Wet
3/29/2022 15:38,0.005450316,-0.013014476,0.008436905,-0.01130934,2.452,29.02,139.3,3.3,5.4,-67.27661476,0.014109661,Cabral,Wet
3/29/2022 15:40,0.00302864,0.00138079,0.002604633,0.002072469,2.437,29.01,139.3,3.3,5.4,24.50875969,0.003328549,Cabral,Wet
3/29/2022 15:42,0.00424874,0.013734294,0.000799908,0.01435419,2.454,29.02,139.3,3.3,5.4,72.81040823,0.014376461,Cabral,Wet
3/29/2022 15:44,0.001256485,0.008328606,-0.000795711,0.008385182,2.459,29.01,139.2,3.3,5.4,81.42084189,0.008422852,Cabral,Wet
3/29/2022 15:46,2.93E-05,-0.000264643,9.24E-05,-0.000249696,2.439,29,139.3,3.3,5.4,-83.68395309,0.000266259,Cabral,Wet
3/29/2022 15:48,1.54E-05,-0.010667774,0.002595693,-0.010347175,2.437,29,139.3,3.3,5.4,-89.917388,0.010667786,Cabral,Wet
3/29/2022 15:50,-0.004245914,-0.012457359,-0.001106085,-0.013114501,2.434,29.02,139.3,3.3,5.4,251.1790491,0.013161063,Cabral,Wet
3/29/2022 15:52,0.000317103,0.002517903,-0.000301452,0.002519825,2.431,29.05,139.3,3.3,5.4,82.8219962,0.002537793,Cabral,Wet
3/29/2022 15:54,-0.001370434,-0.004010892,-0.000359403,-0.004223289,2.442,29.06,139.3,3.3,5.4,251.1358289,0.004238554,Cabral,Wet
3/29/2022 15:56,-0.000139635,-0.011217475,0.002578266,-0.010918049,2.438,29.06,139.3,3.3,5.4,269.2868192,0.011218344,Cabral,Wet
3/29/2022 15:58,0.003644704,0.008517958,0.00147576,0.009146672,2.432,29.07,139.2,3.3,5.4,66.8346571,0.00926496,Cabral,Wet
3/29/2022 16:00,0.000943922,0.001475719,0.000558875,0.00166024,2.428,29.08,139.2,3.3,5.4,57.39558051,0.001751781,Cabral,Wet
3/29/2022 16:02,0.001996433,0.006422093,0.000383485,0.00671431,2.425,29.08,139.3,3.3,5.4,72.7311247,0.006725253,Cabral,Wet
3/29/2022 16:04,0.007842091,0.000594046,0.007465435,0.002473574,2.426,29.09,139.1,3.3,5.4,4.331937969,0.007864559,Cabral,Wet
3/29/2022 16:06,0.013165327,0.013487365,0.009511372,0.016271713,2.427,29.1,139.3,3.3,5.4,45.69225562,0.018847675,Cabral,Wet
3/29/2022 16:08,0.014102998,0.009920736,0.011284035,0.013037872,2.422,29.11,139.2,3.3,5.4,35.12442207,0.017242841,Cabral,Wet
3/29/2022 16:10,0.003679915,0.001951501,0.003098495,0.002783785,2.415,29.12,139.2,3.3,5.4,27.93751832,0.004165349,Cabral,Wet
3/29/2022 16:12,0.004779696,0.002117282,0.004125502,0.003210702,2.422,29.13,139.3,3.3,5.4,23.89210264,0.005227655,Cabral,Wet
3/29/2022 16:14,0.005599844,-0.004442899,0.006508339,-0.002956201,2.416,29.15,139.3,3.3,5.4,-38.42837911,0.007148259,Cabral,Wet
3/29/2022 16:16,0.00485057,-0.002179037,0.005233644,-0.000940851,2.413,29.17,139.4,3.3,5.4,-24.19120087,0.00531754,Cabral,Wet
3/29/2022 16:18,0.00295434,0.001671881,0.002462119,0.002336939,2.409,29.18,139.2,3.3,5.4,29.50582162,0.0033946,Cabral,Wet
3/29/2022 16:20,0.004933987,-0.007872575,0.006691975,-0.006445086,2.417,29.19,139.2,3.3,5.4,-57.92335052,0.009290946,Cabral,Wet
3/29/2022 16:22,-0.00043329,-0.003751612,0.000487178,-0.003744995,2.408,29.2,139.3,3.3,5.4,263.4118501,0.00377655,Cabral,Wet
3/29/2022 16:24,0.00168797,-0.009792114,0.004006757,-0.009092889,2.399,29.22,139.2,3.3,5.4,-80.21943958,0.009936535,Cabral,Wet
3/29/2022 16:26,0.005401652,-0.002514853,0.005849598,-0.001133373,2.403,29.24,139.3,3.3,5.4,-24.96532724,0.005958383,Cabral,Wet
3/29/2022 16:28,0.006165829,0.007193715,0.004242361,0.00847168,2.411,29.27,139.3,3.3,5.4,49.39967896,0.009474544,Cabral,Wet
3/29/2022 16:30,0.000118453,-0.001923033,0.000580158,-0.001837255,2.406,29.28,139.3,3.3,5.4,-86.47520871,0.001926678,Cabral,Wet
3/29/2022 16:32,-0.002235916,-0.007881103,-0.000262888,-0.008187917,2.395,29.28,139.4,3.3,5.4,254.1610434,0.008192136,Cabral,Wet
3/29/2022 16:34,0.00470763,0.004377922,0.003508678,0.005386757,2.399,29.29,139.3,3.3,5.4,42.92168556,0.006428684,Cabral,Wet
3/29/2022 16:36,0.003256369,-0.00258777,0.003785679,-0.001723115,2.395,29.3,139.3,3.3,5.4,-38.47344843,0.004159386,Cabral,Wet
3/29/2022 16:38,0.000347562,0.003321545,-0.000466316,0.003306964,2.404,29.31,139.3,3.3,5.4,84.02638009,0.00333968,Cabral,Wet
3/29/2022 16:40,0.001257841,-0.000307751,0.001294929,5.69E-06,2.401,29.31,139.3,3.3,5.4,-13.74824525,0.001294942,Cabral,Wet
3/29/2022 16:42,-0.000465814,-0.013387198,0.002786679,-0.013102232,2.383,29.32,139.3,3.3,5.4,268.0071686,0.0133953,Cabral,Wet
3/29/2022 16:44,0.006907618,-0.003706732,0.007599172,-0.001925522,2.388,29.35,139.4,3.3,5.4,-28.21867733,0.007839327,Cabral,Wet
3/29/2022 16:46,0.00573872,-0.00432654,0.00661494,-0.002809701,2.395,29.37,139.3,3.3,5.4,-37.01339909,0.007186922,Cabral,Wet
3/29/2022 16:48,0.004429283,0.001661351,0.003895798,0.002683542,2.39,29.38,139.3,3.3,5.4,20.56023647,0.004730607,Cabral,Wet
3/29/2022 16:50,-0.000881908,-0.001925302,-0.000389939,-0.002081465,2.385,29.38,139.3,3.3,5.4,245.3892733,0.002117676,Cabral,Wet
3/29/2022 16:52,0.004609863,0.000275527,0.004406274,0.001382569,2.381,29.39,139.3,3.3,5.4,3.420440857,0.00461809,Cabral,Wet
3/29/2022 16:54,0.006067484,0.01200267,0.002983545,0.013113997,2.391,29.39,139.4,3.3,5.4,63.18289378,0.013449106,Cabral,Wet
3/29/2022 16:56,0.003839404,0.002547582,0.003109041,0.003400744,2.384,29.4,139.3,3.3,5.4,33.56569972,0.004607732,Cabral,Wet
3/29/2022 16:58,-0.000526953,-0.00267187,0.000135083,-0.002719986,2.385,29.41,139.3,3.3,5.4,258.8431606,0.002723338,Cabral,Wet
3/29/2022 17:00,0.004041392,-0.003643097,0.00480269,-0.002557181,2.383,29.4,139.3,3.3,5.4,-42.03296263,0.005441048,Cabral,Wet
3/29/2022 17:02,0.00022539,-0.011840169,0.003083091,-0.011433938,2.387,29.41,139.3,3.3,5.4,-88.90944828,0.011842314,Cabral,Wet
3/29/2022 17:04,-0.001674351,-0.003870568,-0.000688241,-0.004160657,2.381,29.41,139.3,3.3,5.4,246.6073938,0.004217196,Cabral,Wet
3/29/2022 17:06,0.000700826,0.000723838,0.000504896,0.000871882,2.374,29.41,139.3,3.3,5.4,45.92542972,0.001007521,Cabral,Wet
3/29/2022 17:08,0.002662732,0.003039505,0.001848315,0.003593392,2.369,29.41,139.3,3.3,5.4,48.78029183,0.004040883,Cabral,Wet
3/29/2022 17:10,0.006550837,0.011013882,0.00369175,0.012271514,2.387,29.41,139.3,3.3,5.4,59.25666543,0.012814799,Cabral,Wet
3/29/2022 17:12,0.006291161,0.013842888,0.002755389,0.014953665,2.384,29.38,139.2,3.3,5.4,65.55968406,0.015205402,Cabral,Wet
3/29/2022 17:14,0.000614129,0.001290874,0.000283596,0.0014011,2.374,29.37,139.3,3.3,5.4,64.5573803,0.001429514,Cabral,Wet
3/29/2022 17:16,-0.000117896,-0.00038139,-2.21E-05,-0.000398582,2.372,29.37,139.3,3.3,5.4,252.8224809,0.000399196,Cabral,Wet
3/29/2022 17:18,0.004508281,0.001752188,0.003950473,0.002790793,2.369,29.37,139.2,3.3,5.4,21.23911149,0.004836813,Cabral,Wet
3/29/2022 17:20,0.005647195,0.014751734,0.001910682,0.015679725,2.379,29.37,139.3,3.3,5.4,69.05237026,0.015795711,Cabral,Wet
3/29/2022 17:22,0.003636771,0.00753506,0.001705847,0.008191051,2.369,29.35,139.5,3.3,5.4,64.2358814,0.008366793,Cabral,Wet
3/29/2022 17:24,0.003293199,0.002007796,0.002709647,0.002744853,2.364,29.35,139.3,3.3,5.4,31.36980772,0.003856994,Cabral,Wet
3/29/2022 17:26,0.007834274,0.006871218,0.005939264,0.008562396,2.373,29.35,139.3,3.3,5.4,41.25307615,0.010420628,Cabral,Wet
3/29/2022 17:28,0.006016067,0.005913617,0.00440673,0.007193376,2.371,29.34,139.3,3.3,5.4,44.50796774,0.008435872,Cabral,Wet
3/29/2022 17:30,0.006449646,0.005058391,0.005034328,0.006468445,2.367,29.34,139.2,3.3,5.4,38.10672381,0.008196661,Cabral,Wet
3/29/2022 17:32,0.00559175,0.005475283,0.00410106,0.00666541,2.37,29.35,139.2,3.3,5.4,44.39705288,0.007826007,Cabral,Wet
3/29/2022 17:34,0.003117382,-0.000880778,0.003237862,-0.000100452,2.369,29.35,139.2,3.3,5.4,-15.77698723,0.00323942,Cabral,Wet
3/29/2022 17:36,0.007067993,0.009765762,0.004495492,0.011185579,2.379,29.35,139.3,3.3,5.4,54.1047727,0.01205515,Cabral,Wet
3/29/2022 17:38,0.004280121,-0.003193057,0.004925453,-0.002062755,2.373,29.35,139.4,3.3,5.4,-36.72368548,0.005339948,Cabral,Wet
3/29/2022 17:40,0.007360243,0.010823927,0.004523067,0.012283014,2.369,29.35,139.2,3.3,5.4,55.78439656,0.01308933,Cabral,Wet
3/29/2022 17:42,0.000891102,-0.008941994,0.003027897,-0.008460802,2.374,29.36,139.4,3.3,5.4,-84.30905698,0.008986285,Cabral,Wet
3/29/2022 17:44,0.008039548,0.0055111,0.006467483,0.007292339,2.368,29.36,139.3,3.3,5.4,34.4305875,0.00974713,Cabral,Wet
3/29/2022 17:46,0.002210739,0.004172523,0.001135646,0.004583407,2.38,29.37,139.3,3.3,5.4,62.08389041,0.004722003,Cabral,Wet
3/29/2022 17:48,0.003975006,0.005732098,0.002470211,0.006523471,2.375,29.37,139.3,3.3,5.4,55.26006786,0.006975502,Cabral,Wet
3/29/2022 17:50,0.00554631,-0.008687032,0.007483144,-0.007087216,2.379,29.37,139.3,3.3,5.4,-57.44345547,0.010306604,Cabral,Wet
3/29/2022 17:52,-0.003330017,-0.005904453,-0.001802684,-0.006534669,2.36,29.38,139.3,3.3,5.4,240.5777,0.006778759,Cabral,Wet
3/29/2022 17:54,0.003052331,0.011810673,0.000104403,0.012198272,2.368,29.38,139.4,3.2,5.4,75.50962804,0.012198718,Cabral,Wet
3/29/2022 17:56,0.003317105,-0.00663293,0.004823224,-0.005633423,2.385,29.38,139.3,3.2,5.4,-63.43052343,0.007416127,Cabral,Wet
3/29/2022 17:58,-0.002850768,-0.012660703,0.000296814,-0.012974289,2.366,29.38,139.3,3.2,5.4,257.3105303,0.012977684,Cabral,Wet
3/29/2022 18:00,0.005590075,0.010399189,0.002908234,0.01144265,2.366,29.39,139.3,3.2,5.4,61.73978764,0.011806441,Cabral,Wet
3/29/2022 18:02,0.003365458,-0.008985398,0.005439254,-0.007904315,2.366,29.39,139.3,3.2,5.4,-69.46668951,0.009594982,Cabral,Wet
3/29/2022 18:04,0.001410861,-0.011055346,0.004043483,-0.010385636,2.382,29.39,139.2,3.2,5.4,-82.72733736,0.011145008,Cabral,Wet
3/29/2022 18:06,0.00286625,-0.021011069,0.007864148,-0.019693542,2.385,29.4,139.3,3.2,5.4,-82.23187739,0.021205669,Cabral,Wet
3/29/2022 18:08,0.003212755,-0.010110241,0.005563211,-0.009032688,2.385,29.4,139.3,3.2,5.4,-72.37118412,0.010608429,Cabral,Wet
3/29/2022 18:10,-0.001634535,-0.002581291,-0.000961511,-0.002900046,2.364,29.4,139.3,3.2,5.4,237.6570433,0.003055285,Cabral,Wet
3/29/2022 18:12,0.003596736,-0.014629402,0.007029071,-0.013324717,2.367,29.41,139.3,3.2,5.4,-76.18740361,0.015065056,Cabral,Wet
3/29/2022 18:14,0.007784675,0.003370364,0.006738072,0.005153533,2.374,29.41,139.4,3.2,5.4,23.41012809,0.008482954,Cabral,Wet
3/29/2022 18:16,0.001911432,-0.01748561,0.006084806,-0.016503795,2.375,29.42,139.3,3.2,5.4,-83.76150827,0.017589773,Cabral,Wet
3/29/2022 18:18,-0.000405182,-0.000278577,-0.000325752,-0.000368324,2.358,29.42,139.3,3.2,5.4,214.5099035,0.000491708,Cabral,Wet
3/29/2022 18:20,-0.001144762,-0.006678924,0.00050502,-0.006757474,2.37,29.42,139.4,3.2,5.4,260.2740595,0.00677632,Cabral,Wet
3/29/2022 18:22,0.003466233,-0.010972091,0.00601766,-0.009807616,2.368,29.42,139.3,3.2,5.4,-72.46796345,0.011506588,Cabral,Wet
3/29/2022 18:24,0.00622706,-0.010749287,0.008642577,-0.008923526,2.371,29.42,139.3,3.2,5.4,-59.91629739,0.012422699,Cabral,Wet
3/29/2022 18:26,0.001451657,-0.015065288,0.00505316,-0.014266597,2.355,29.43,139.4,3.2,5.4,-84.4961014,0.015135066,Cabral,Wet
3/29/2022 18:28,0.001800709,-0.002384915,0.002324183,-0.001878442,2.363,29.43,139.2,3.2,5.4,-52.9456997,0.002988373,Cabral,Wet
3/29/2022 18:30,0.000554866,-0.01901793,0.005139238,-0.018318782,2.367,29.42,139.3,3.2,5.4,-88.32881446,0.019026022,Cabral,Wet
3/29/2022 18:32,-0.00053268,-0.023400585,0.005144257,-0.022834355,2.36,29.4,139.3,3.2,5.3,268.6959708,0.023406647,Cabral,Wet
3/29/2022 18:34,0.003822406,0.010667517,0.001128158,0.01127537,2.375,29.39,139.3,3.2,5.4,70.28628406,0.011331669,Cabral,Wet
3/29/2022 18:36,0.006138059,-0.007551904,0.007782704,-0.005842649,2.384,29.39,139.2,3.2,5.4,-50.8963751,0.009731753,Cabral,Wet
3/29/2022 18:38,-0.002232804,-0.004462715,-0.001086852,-0.004870317,2.364,29.39,139.3,3.2,5.4,243.4200896,0.004990114,Cabral,Wet
3/29/2022 18:40,0.001400782,-0.007330202,0.003132509,-0.006773584,2.372,29.39,139.2,3.2,5.4,-79.1813627,0.007462845,Cabral,Wet
3/29/2022 18:42,0.001102225,-0.015764998,0.004883382,-0.015030058,2.368,29.39,139.3,3.2,5.4,-86.00061968,0.015803483,Cabral,Wet
3/29/2022 18:44,0.006375974,0.017285106,0.002004935,0.018314152,2.38,29.4,139.3,3.2,5.4,69.75244506,0.01842357,Cabral,Wet
3/29/2022 18:46,-4.49E-05,0.009419847,-0.002322464,0.009129168,2.371,29.41,139.3,3.2,5.4,90.27329108,0.009419954,Cabral,Wet
3/29/2022 18:48,0.007065403,0.010798809,0.004243062,0.012187314,2.381,29.41,139.3,3.2,5.4,56.80423468,0.012904813,Cabral,Wet
3/29/2022 18:50,0.004302062,0.001097162,0.003908845,0.002105334,2.359,29.42,139.2,3.2,5.4,14.3072519,0.004439764,Cabral,Wet
3/29/2022 18:52,0.00858201,0.016860417,0.004248184,0.018435767,2.364,29.42,139.4,3.2,5.4,63.0237498,0.018918895,Cabral,Wet
3/29/2022 18:54,0.012969863,0.012226543,0.009626734,0.015001056,2.364,29.42,139.3,3.2,5.4,43.31020726,0.017824301,Cabral,Wet
3/29/2022 18:56,0.007166521,-0.004680059,0.008085854,-0.002807303,2.389,29.42,139.3,3.2,5.4,-33.14633582,0.008559321,Cabral,Wet
3/29/2022 18:58,0.003791021,-0.004062495,0.004661218,-0.003024691,2.369,29.42,139.3,3.2,5.4,-46.97977112,0.005556591,Cabral,Wet
3/29/2022 19:00,0.007635911,0.009987037,0.004993009,0.011537674,2.363,29.43,139.3,3.2,5.4,52.5991145,0.012571716,Cabral,Wet
3/29/2022 19:02,0.005788426,0.008938163,0.003454148,0.010073008,2.374,29.43,139.3,3.2,5.3,57.07258078,0.010648785,Cabral,Wet
3/29/2022 19:04,0.014826249,0.020014597,0.009543877,0.023006872,2.39,29.43,139.3,3.2,5.3,53.46999564,0.024907865,Cabral,Wet
3/29/2022 19:06,0.008232878,0.008046557,0.006041688,0.009799254,2.381,29.43,139.3,3.2,5.3,44.34426917,0.011512053,Cabral,Wet
3/29/2022 19:08,0.005214451,0.001738749,0.004638918,0.002948591,2.372,29.43,139.3,3.2,5.3,18.44087038,0.005496703,Cabral,Wet
3/29/2022 19:10,-0.000382196,-0.000740854,-0.000191614,-0.000811309,2.371,29.43,139.3,3.2,5.3,242.7114362,0.000833629,Cabral,Wet
3/29/2022 19:12,0.007294494,0.002213542,0.006542312,0.003912488,2.373,29.43,139.3,3.2,5.3,16.8806205,0.007622953,Cabral,Wet
3/29/2022 19:14,0.01193477,0.014530048,0.008065119,0.016985726,2.391,29.43,139.3,3.2,5.3,50.60081547,0.018803219,Cabral,Wet
3/29/2022 19:16,0.009059061,-0.000428632,0.008893663,0.001775685,2.392,29.43,139.2,3.2,5.3,-2.708944518,0.009069195,Cabral,Wet
3/29/2022 19:18,0.005393232,0.007981936,0.003302025,0.009049579,2.391,29.43,139.3,3.2,5.3,55.95390432,0.009633184,Cabral,Wet
3/29/2022 19:20,0.00294677,-0.003732952,0.003762321,-0.002909179,2.384,29.43,139.2,3.2,5.4,-51.71264921,0.004755879,Cabral,Wet
3/29/2022 19:22,0.00446342,-0.002524403,0.004941546,-0.001369619,2.39,29.44,139.2,3.2,5.3,-29.49145887,0.005127839,Cabral,Wet
3/29/2022 19:24,-0.000553349,0.00074093,-0.000716159,0.000585054,2.389,29.44,139.3,3.2,5.3,126.7534738,0.000924755,Cabral,Wet
3/29/2022 19:26,-0.003780899,0.004021877,-0.00464157,0.002987728,2.401,29.44,139.3,3.2,5.3,133.2310646,0.005520027,Cabral,Wet
3/29/2022 19:28,0.000380095,-0.005887237,0.001793056,-0.005620408,2.392,29.45,139.3,3.2,5.3,-86.30596719,0.005899494,Cabral,Wet
3/29/2022 19:30,0.009106111,0.027630216,0.002151266,0.029012448,2.417,29.45,139.3,3.2,5.3,71.75929248,0.029092097,Cabral,Wet
3/29/2022 19:32,-0.002192832,0.000632875,-0.002280802,8.36E-05,2.396,29.44,139.3,3.2,5.3,163.9012991,0.002282333,Cabral,Wet
