Site,date,TempInSitu,Salinity_psu,Season,Depth,pH,DO_mg_L,Rn_dpm_L,PAR_calc
Varari,2021-08-12T15:01:00Z,28.14,36.0625921646591,Dry,0.711,8.010633722994795,9.72,NA,161.23486769312512
Varari,2021-08-12T15:02:00Z,28.09,36.0773025383531,Dry,0.815,8.009417308811322,9.455,NA,73.67825359562994
Varari,2021-08-12T15:03:00Z,28.1,36.0749217027117,Dry,0.761,8.014937872540282,9.561,NA,165.03489330118464
Varari,2021-08-12T15:04:00Z,28.1,36.0801274938929,Dry,0.768,8.011470227578368,9.687,NA,184.88706124724922
Varari,2021-08-12T15:05:00Z,28.09,36.0799762870909,Dry,0.83,8.01230673216194,9.764,NA,179.97509225219255
Varari,2021-08-12T15:06:00Z,28.08,36.0954485107298,Dry,0.77,8.011470227578368,9.753,NA,133.8266200365906
Varari,2021-08-12T15:07:00Z,28.09,36.0773025383531,Dry,0.77,8.01046642207808,9.72,NA,112.62420379854666
Varari,2021-08-12T15:08:00Z,28.06,36.1107804649862,Dry,0.813,8.01075562729107,9.581,NA,123.0187209472715
Varari,2021-08-12T15:09:00Z,28.1,36.0618374254766,Dry,0.866,8.012808634912084,9.695,NA,104.18614983126463
Varari,2021-08-12T15:10:00Z,28.1,36.0696456899203,Dry,0.864,8.010952743392057,9.755,NA,144.31980548944193
Varari,2021-08-12T15:11:00Z,28.07,36.1188118964979,Dry,0.758,8.01028347307366,9.699,NA,174.3356993463094
Varari,2021-08-12T15:12:00Z,28.07,36.092624433156,Dry,0.729,8.009964519327937,9.614,NA,131.16729568911614
Varari,2021-08-12T15:13:00Z,28.08,36.0719428046631,Dry,0.806,8.010952743392057,9.744,NA,133.71465705255105
Varari,2021-08-12T15:14:00Z,28.03,36.1259783133317,Dry,0.912,8.0112873785512555,9.751,NA,132.23107641054594
Varari,2021-08-12T15:15:00Z,28.06,36.0872644678106,Dry,0.736,8.010633722994795,9.689,NA,120.46972263315547
Varari,2021-08-12T15:16:00Z,28.09,36.0929936904393,Dry,0.657,8.01013182024465,9.584,NA,125.95938817490605
Varari,2021-08-12T15:17:00Z,28.08,36.1190271401796,Dry,0.781,8.01046642207808,9.567,NA,147.0329657510265
Varari,2021-08-12T15:18:00Z,28.08,36.0693390351477,Dry,0.734,8.016154653246375,9.523,NA,161.82169309306846
Varari,2021-08-12T15:19:00Z,28.1,36.072318853766,Dry,0.791,8.011637528495083,9.515,NA,180.89619718233007
Varari,2021-08-12T15:20:00Z,28.09,36.1034785428536,Dry,0.842,8.01230673216194,9.743,NA,160.4524015887473
Varari,2021-08-12T15:21:00Z,28.09,36.1008748747045,Dry,0.9,8.01230673216194,9.793,NA,158.16068175374676
Varari,2021-08-12T15:22:00Z,28.08,36.0849621190011,Dry,0.795,8.011135625744938,9.784,NA,147.20077556290562
Varari,2021-08-12T15:23:00Z,28.07,36.1162070885336,Dry,0.858,8.01046642207808,9.79,NA,131.8391651063357
Varari,2021-08-12T15:24:00Z,28.07,36.1162070885336,Dry,0.711,8.01075562729107,9.561,NA,133.3227806773648
Varari,2021-08-12T15:25:00Z,28.1,36.072318853766,Dry,0.739,8.011257496720976,9.619,NA,130.7753593395355
Varari,2021-08-12T15:26:00Z,28.12,36.0883754093095,Dry,0.885,8.010421047671134,9.492,NA,133.51872001822267
Varari,2021-08-12T15:27:00Z,28.12,36.0491369204912,Dry,0.813,8.011257496720976,9.516,NA,137.6608976367752
Varari,2021-08-12T15:28:00Z,28.13,36.0807193075565,Dry,0.752,8.011424786530943,9.533,NA,116.07108311579577
Varari,2021-08-12T15:29:00Z,28.13,36.0728446372145,Dry,0.761,8.010633722994795,9.7,NA,114.50186061575369
Varari,2021-08-12T15:30:00Z,28.08,36.1111438518638,Dry,0.797,8.01046642207808,9.691,NA,98.49295711921877
Varari,2021-08-12T15:31:00Z,28.08,36.100656704902,Dry,0.81,8.010952743392057,9.732,NA,106.06475732945546
Varari,2021-08-12T15:32:00Z,28.08,36.100656704902,Dry,0.784,8.0112873785512555,9.746,NA,102.8962370541849
Varari,2021-08-12T15:33:00Z,28.06,36.1212719528101,Dry,0.923,8.016474223518832,9.702,NA,110.29785792944313
Varari,2021-08-12T15:34:00Z,28.07,36.1057177715241,Dry,0.738,8.010952743392057,9.694,NA,96.16463868635401
Varari,2021-08-12T15:35:00Z,28.07,36.1188118964979,Dry,0.8,8.010968324828223,9.656,NA,93.02229621459628
Varari,2021-08-12T15:36:00Z,28.07,36.1083224541406,Dry,0.878,8.011454696130855,9.67,NA,100.0636871679053
Varari,2021-08-12T15:37:00Z,28.06,36.0898694083953,Dry,0.844,8.0112873785512555,9.683,NA,78.53742844981753
Varari,2021-08-12T15:38:00Z,28.06,36.1081752744609,Dry,0.959,8.010785425812458,9.687,NA,87.63404625075782
Varari,2021-08-12T15:39:00Z,28.06,36.1029649868216,Dry,0.842,8.011454696130855,9.654,NA,110.35391827438434
Varari,2021-08-12T15:40:00Z,28.07,36.1083224541406,Dry,0.716,8.01028347307366,9.586,NA,95.43521907558898
Varari,2021-08-12T15:41:00Z,28.06,36.1159909394479,Dry,0.703,8.011789331290053,9.629,NA,96.97818447421014
Varari,2021-08-12T15:42:00Z,28.06,36.1029649868216,Dry,0.82,8.013127871926846,9.685,NA,102.11102389921143
Varari,2021-08-12T15:43:00Z,28.07,36.1240920081353,Dry,0.784,8.009826799105285,9.493,NA,93.359004075126
Varari,2021-08-12T15:44:00Z,28.03,36.1259783133317,Dry,0.738,8.009324813035187,9.439,NA,79.60457230520478
Varari,2021-08-12T15:45:00Z,28.04,36.1235170355232,Dry,0.768,8.010663442555453,9.495,NA,95.65965927578145
Varari,2021-08-12T15:46:00Z,28.03,36.1259783133317,Dry,0.741,8.009324813035187,9.404,NA,112.62420379854666
Varari,2021-08-12T15:47:00Z,28.02,36.1100486804045,Dry,0.781,8.010145701108176,9.53,NA,94.36908688887343
Varari,2021-08-12T15:48:00Z,28.01,36.1413342298076,Dry,0.809,8.016170134012409,9.554,NA,99.2783406337694
Varari,2021-08-12T15:49:00Z,28.01,36.1413342298076,Dry,0.894,8.011819154692684,9.63,NA,95.35105322205345
Varari,2021-08-12T15:50:00Z,27.99,36.1567011174239,Dry,0.854,8.012199228654538,9.622,NA,101.15750107472195
Varari,2021-08-12T15:51:00Z,28.01,36.1203305379442,Dry,0.82,8.01152980276424,9.667,NA,96.72570899282437
Varari,2021-08-12T15:52:00Z,27.97,36.1510568773482,Dry,0.815,8.010190950983644,9.53,NA,107.32638981549462
Varari,2021-08-12T15:53:00Z,27.97,36.1641778220058,Dry,0.682,8.010358307456219,9.529,NA,128.4515471684499
Varari,2021-08-12T15:54:00Z,27.98,36.1669983756396,Dry,0.775,8.01152980276424,9.573,NA,131.27927580843607
Varari,2021-08-12T15:55:00Z,27.98,36.1512701343074,Dry,0.863,8.011848836570312,9.613,NA,111.67128210294322
Varari,2021-08-12T15:56:00Z,27.98,36.1564892456229,Dry,0.744,8.011011970837671,9.638,NA,101.83058166910268
Varari,2021-08-12T15:57:00Z,27.96,36.1823828837378,Dry,0.719,8.011346717130728,9.65,NA,84.29358041482556
Varari,2021-08-12T15:58:00Z,27.95,36.1664365195066,Dry,0.883,8.010677224544615,9.61,NA,82.77751825917585
Varari,2021-08-12T15:59:00Z,27.95,36.1717294481133,Dry,0.726,8.008166627346693,9.389,NA,100.4563465678657
Varari,2021-08-12T16:00:00Z,27.95,36.1717294481133,Dry,0.861,8.009672985665446,9.3,NA,98.10025149374269
Varari,2021-08-12T16:01:00Z,27.96,36.1483032783115,Dry,0.786,8.01201620971684,9.533,NA,98.29660546218656
Varari,2021-08-12T16:02:00Z,27.96,36.1849937562596,Dry,0.795,8.01201620971684,9.593,NA,90.60902436160904
Varari,2021-08-12T16:03:00Z,27.96,36.1483032783115,Dry,0.793,8.016413521731934,9.624,NA,103.62533044981683
Varari,2021-08-12T16:04:00Z,27.93,36.1818271571671,Dry,0.755,8.01088984100861,9.607,NA,106.62549466580458
Varari,2021-08-12T16:05:00Z,27.91,36.1841620014884,Dry,0.818,8.011224609537296,9.516,NA,98.68930646486479
Varari,2021-08-12T16:06:00Z,27.93,36.2054802703339,Dry,0.854,8.010539169584074,9.394,NA,87.5217725420116
Varari,2021-08-12T16:07:00Z,27.93,36.16876608887,Dry,0.707,8.012045778078594,9.47,NA,97.95999724397552
Varari,2021-08-12T16:08:00Z,27.92,36.1895266025646,Dry,0.852,8.011041372415582,9.535,NA,101.35381905426766
Varari,2021-08-12T16:09:00Z,27.91,36.1893886273184,Dry,0.824,8.011421400057403,9.545,NA,92.85393973626196
Varari,2021-08-12T16:10:00Z,27.9,36.1918640866819,Dry,0.71,8.009579867338621,9.462,NA,81.45787061356532
Varari,2021-08-12T16:11:00Z,27.88,36.207276521357,Dry,0.777,8.010751751796027,9.511,NA,84.49009691068568
Varari,2021-08-12T16:12:00Z,27.88,36.2230377805387,Dry,0.762,8.01175622418809,9.513,NA,77.80723809781193
Varari,2021-08-12T16:13:00Z,27.87,36.2045248182899,Dry,0.708,8.011572919097432,9.555,NA,87.26915393600211
Varari,2021-08-12T16:14:00Z,27.87,36.2202180890193,Dry,0.739,8.012912349100452,9.553,NA,80.81204758448439
Varari,2021-08-12T16:15:00Z,27.87,36.2254494299164,Dry,0.798,8.013079777850828,9.608,NA,82.30021093839605
Varari,2021-08-12T16:16:00Z,27.87,36.1861467461222,Dry,0.919,8.013414635351584,9.518,NA,76.54337165383913
Varari,2021-08-12T16:17:00Z,27.87,36.2123713126611,Dry,0.706,8.012075205348564,9.429,NA,80.81204758448439
Varari,2021-08-12T16:18:00Z,27.86,36.2043169959882,Dry,0.758,8.017600354111018,9.403,NA,71.90837632254625
Varari,2021-08-12T16:19:00Z,27.86,36.1912377355267,Dry,0.787,8.013916921602716,9.473,NA,71.96456578456491
Varari,2021-08-12T16:20:00Z,27.86,36.2226999837845,Dry,0.904,8.013079777850828,9.428,NA,76.29058688761143
Varari,2021-08-12T16:21:00Z,27.86,36.2253161501479,Dry,0.776,8.011952984897913,9.455,NA,82.13174627311673
Varari,2021-08-12T16:22:00Z,27.83,36.2248431372022,Dry,0.76,8.011952984897913,9.453,NA,80.19428044309825
Varari,2021-08-12T16:23:00Z,27.83,36.2248431372022,Dry,0.733,8.012287864649076,9.516,NA,76.57145861391837
Varari,2021-08-12T16:24:00Z,27.83,36.2721069546774,Dry,0.861,8.011450665271171,9.44,NA,65.7544867558172
Varari,2021-08-12T16:25:00Z,27.83,36.2248431372022,Dry,0.791,8.011769578606561,9.407,NA,70.19450694426268
Varari,2021-08-12T16:26:00Z,27.81,36.2219543387534,Dry,0.834,8.012271948305036,9.568,NA,66.0636402944765
Varari,2021-08-12T16:27:00Z,27.82,36.2483431969322,Dry,0.899,8.012104491738878,9.517,NA,70.3911894096018
Varari,2021-08-12T16:28:00Z,27.81,36.2455225901349,Dry,0.868,8.012271948305036,9.544,NA,63.702686538272246
Varari,2021-08-12T16:29:00Z,27.81,36.2560689675211,Dry,0.807,8.011814725045246,9.495,NA,58.92354524341499
Varari,2021-08-12T16:30:00Z,27.8,36.2611779816921,Dry,0.706,8.01131232196007,9.465,NA,59.317173213075876
Varari,2021-08-12T16:31:00Z,27.8,36.2480100490927,Dry,0.771,8.010642451179834,9.441,NA,56.22413235706699
Varari,2021-08-12T16:32:00Z,27.79,36.2609777938619,Dry,0.807,8.010961246723928,9.367,NA,54.452405799547705
Varari,2021-08-12T16:33:00Z,27.76,36.2658301219256,Dry,0.78,8.016320747241807,9.355,NA,55.380476454058225
Varari,2021-08-12T16:34:00Z,27.76,36.2684516328132,Dry,0.866,8.010961246723928,9.414,NA,58.58614246470461
Varari,2021-08-12T16:35:00Z,27.76,36.2605871944876,Dry,0.733,8.011296215506295,9.438,NA,57.40517911829738
Varari,2021-08-12T16:36:00Z,27.76,36.278937990819,Dry,0.787,8.011631184288664,9.517,NA,55.57733330510382
Varari,2021-08-12T16:37:00Z,27.76,36.2658301219256,Dry,0.87,8.010503800279327,9.361,NA,54.199286682283855
Varari,2021-08-12T16:38:00Z,27.72,36.2731779177931,Dry,0.817,8.011006286850677,9.409,NA,49.95193899580045
Varari,2021-08-12T16:39:00Z,27.74,36.2970414034543,Dry,0.895,8.011508773422026,9.468,NA,53.074266476527555
Varari,2021-08-12T16:40:00Z,27.74,36.304980946335,Dry,0.852,8.01117378237446,9.498,NA,54.14303746930091
Varari,2021-08-12T16:41:00Z,27.75,36.2735661490546,Dry,0.997,8.01067129580311,9.492,NA,57.461417359572806
Varari,2021-08-12T16:42:00Z,27.74,36.2655696240825,Dry,0.929,8.009711255698795,9.377,NA,60.55422935845854
Varari,2021-08-12T16:43:00Z,27.71,36.3045379826394,Dry,0.706,8.010381282330245,9.487,NA,63.899445423106954
Varari,2021-08-12T16:44:00Z,27.74,36.2917957922304,Dry,0.897,8.009359813081948,9.36,NA,70.30689720796363
Varari,2021-08-12T16:45:00Z,27.71,36.3097868047573,Dry,0.877,8.008689719634917,9.29,NA,68.6490641512355
Varari,2021-08-12T16:46:00Z,27.71,36.3097868047573,Dry,0.884,8.010197429890734,9.243,NA,73.34114857148597
Varari,2021-08-12T16:47:00Z,27.68,36.319917809574,Dry,0.735,8.008567000772638,9.256,NA,71.99266044470278
Varari,2021-08-12T16:48:00Z,27.69,36.330542944323,Dry,0.737,8.015725700828728,9.361,NA,73.31305617906764
Varari,2021-08-12T16:49:00Z,27.69,36.3095386657635,Dry,0.808,8.011218815619557,9.444,NA,73.00403674445988
Varari,2021-08-12T16:50:00Z,27.72,36.3309738774204,Dry,0.999,8.010197429890734,9.435,NA,65.36101034454623
Varari,2021-08-12T16:51:00Z,27.72,36.2889195977806,Dry,0.819,8.009404673270328,9.224,NA,63.309161819965084
Varari,2021-08-12T16:52:00Z,27.66,36.3065365761719,Dry,0.794,8.009907276768944,9.283,NA,65.16426866496113
Varari,2021-08-12T16:53:00Z,27.69,36.2937867806049,Dry,0.749,8.010699999976007,9.437,NA,66.90675724266839
Varari,2021-08-12T16:54:00Z,27.71,36.3019136188263,Dry,0.791,8.008399466273099,9.242,NA,65.61396052952477
Varari,2021-08-12T16:55:00Z,27.66,36.3511972047066,Dry,0.952,8.01024234576802,9.302,NA,71.57123558173407
Varari,2021-08-12T16:56:00Z,27.69,36.3279172991908,Dry,0.765,8.009404673270328,9.29,NA,54.649273575523694
Varari,2021-08-12T16:57:00Z,27.66,36.317044139072,Dry,0.74,8.0083828469856,9.149,NA,42.60795322835111
Varari,2021-08-12T16:58:00Z,27.63,36.3350692089609,Dry,0.754,8.010744949266636,9.295,NA,33.26151905576626
Varari,2021-08-12T16:59:00Z,27.66,36.3222981098201,Dry,0.835,8.009572207769867,9.294,NA,32.1632520218227
Varari,2021-08-12T17:00:00Z,27.65,36.3379402080238,Dry,0.859,8.010744949266636,9.371,NA,31.543684994518117
Varari,2021-08-12T17:01:00Z,27.68,36.3251699090031,Dry,0.925,8.009388154239522,9.271,NA,28.727182322676526
Varari,2021-08-12T17:02:00Z,27.66,36.3222981098201,Dry,0.77,8.00758977807807,9.119,NA,25.459445786509605
Varari,2021-08-12T17:03:00Z,27.61,36.358491903146,Dry,0.717,8.013286897994076,9.041,NA,26.839860534844775
Varari,2021-08-12T17:04:00Z,27.6,36.3426626495389,Dry,0.848,8.009097839232307,9.172,NA,30.135492864137632
Varari,2021-08-12T17:05:00Z,27.64,36.3378192322292,Dry,0.812,8.00960052628372,9.208,NA,32.529349036522035
Varari,2021-08-12T17:06:00Z,27.64,36.3378192322292,Dry,0.729,8.009935650984662,9.321,NA,38.80807488125356
Varari,2021-08-12T17:07:00Z,27.65,36.3405679139187,Dry,0.878,8.011231217538375,9.317,NA,44.662342925013945
Varari,2021-08-12T17:08:00Z,27.65,36.3353125336884,Dry,0.734,8.011733871165335,9.342,NA,47.64498038554666
Varari,2021-08-12T17:09:00Z,27.65,36.3195471504322,Dry,0.794,8.009935650984662,9.32,NA,34.61313345034068
Varari,2021-08-12T17:10:00Z,27.65,36.3589627388462,Dry,0.88,8.010103213335132,9.231,NA,27.96664539145422
Varari,2021-08-12T17:11:00Z,27.63,36.3376978515343,Dry,0.99,8.010438338036074,9.232,NA,24.89597850530481
Varari,2021-08-12T17:12:00Z,27.63,36.3455839687389,Dry,0.844,8.00975151342986,9.191,NA,23.233639605979988
Varari,2021-08-12T17:13:00Z,27.61,36.3375249451345,Dry,0.788,8.00941635529891,9.252,NA,19.823920071426983
Varari,2021-08-12T17:14:00Z,27.61,36.3716416983354,Dry,0.814,8.009919092495336,9.137,NA,20.049377494065993
Varari,2021-08-12T17:15:00Z,27.57,36.3475586929506,Dry,0.934,8.00941635529891,9.195,NA,18.245633181340963
Varari,2021-08-12T17:16:00Z,27.6,36.3662644199435,Dry,0.871,8.009461114585136,9.116,NA,18.16107790334354
Varari,2021-08-12T17:17:00Z,27.57,36.3607175594947,Dry,0.756,8.009461114585136,9.217,NA,15.652410597998824
Varari,2021-08-12T17:18:00Z,27.61,36.3716416983354,Dry,0.927,8.013969803616762,9.014,NA,13.960962313725759
Varari,2021-08-12T17:19:00Z,27.54,36.3604279811289,Dry,0.759,8.00760074023008,9.016,NA,11.902803413482616
Varari,2021-08-12T17:20:00Z,27.54,36.370890299879,Dry,0.811,8.008941595679907,9.077,NA,11.254290044329537
Varari,2021-08-12T17:21:00Z,27.55,36.3473848990774,Dry,0.714,8.009461114585136,9.133,NA,11.649040299769695
Varari,2021-08-12T17:22:00Z,27.58,36.3529430377112,Dry,0.896,8.008941595679907,9.046,NA,12.297538400860503
Varari,2021-08-12T17:23:00Z,27.53,36.3708423674524,Dry,0.743,8.009963885217129,9.145,NA,11.451666333774483
Varari,2021-08-12T17:24:00Z,27.58,36.3582056455934,Dry,0.767,8.010131475427794,9.214,NA,12.21295311448921
Varari,2021-08-12T17:25:00Z,27.58,36.3712915974366,Dry,0.948,8.009125934163805,9.159,NA,10.746740345253784
Varari,2021-08-12T17:26:00Z,27.58,36.3293339758821,Dry,0.858,8.008623163531812,9.152,NA,9.618797118055227
Varari,2021-08-12T17:27:00Z,27.58,36.3582056455934,Dry,0.919,8.009109202611137,9.132,NA,10.239175282331416
Varari,2021-08-12T17:28:00Z,27.55,36.3868072828551,Dry,0.767,8.00860638181745,9.108,NA,10.182778215825238
Varari,2021-08-12T17:29:00Z,27.55,36.3815410662959,Dry,0.876,8.009109202611137,9.096,NA,9.477798879735928
Varari,2021-08-12T17:30:00Z,27.55,36.3920024584266,Dry,0.772,8.005969145757046,9.041,NA,8.716387905875308
Varari,2021-08-12T17:31:00Z,27.55,36.3789080055127,Dry,0.786,8.00647199999742,8.981,NA,8.434375067939982
Varari,2021-08-12T17:32:00Z,27.53,36.3944777574464,Dry,0.867,8.008148180798667,9.03,NA,8.575382079725387
Varari,2021-08-12T17:33:00Z,27.53,36.3918435665852,Dry,0.776,8.011819225264784,9.009,NA,7.898537609991763
Varari,2021-08-12T17:34:00Z,27.52,36.386458670141,Dry,0.788,8.00965674351979,9.086,NA,6.939627847597876
Varari,2021-08-12T17:35:00Z,27.54,36.384057874164,Dry,0.898,8.007645326558293,9.084,NA,5.952457585106458
Varari,2021-08-12T17:36:00Z,27.53,36.4023805201408,Dry,0.948,8.006622546271023,8.972,NA,5.613985833511833
Varari,2021-08-12T17:37:00Z,27.52,36.3786262223714,Dry,0.856,8.007628355108526,8.998,NA,5.360127537333028
Varari,2021-08-12T17:38:00Z,27.52,36.3786262223714,Dry,0.91,8.004990555821449,8.912,NA,5.557573210844566
Varari,2021-08-12T17:39:00Z,27.49,36.3862488931795,Dry,0.772,8.004487617944882,8.822,NA,5.642192073693877
Varari,2021-08-12T17:40:00Z,27.47,36.3991976246742,Dry,0.849,8.003464263164382,8.786,NA,5.670398266443954
Varari,2021-08-12T17:41:00Z,27.46,36.396514661131,Dry,0.799,8.00430257661711,8.819,NA,5.3319208228058415
Varari,2021-08-12T17:42:00Z,27.47,36.4175874573649,Dry,0.847,8.005661139656869,8.89,NA,5.162679539527744
Varari,2021-08-12T17:43:00Z,27.48,36.4045160145074,Dry,0.82,8.00599643157458,8.952,NA,5.162679539527744
Varari,2021-08-12T17:44:00Z,27.49,36.4256508263159,Dry,0.969,8.006499369451147,8.957,NA,4.795984234173375
Varari,2021-08-12T17:45:00Z,27.48,36.4045160145074,Dry,0.755,8.006834661368856,8.955,NA,4.062569573190558
Varari,2021-08-12T17:46:00Z,27.47,36.4175874573649,Dry,0.915,8.006331723492291,8.992,NA,3.611221534985816
Varari,2021-08-12T17:47:00Z,27.48,36.4518403962938,Dry,0.899,8.002334753197001,8.781,NA,2.934176706647122
Varari,2021-08-12T17:48:00Z,27.42,36.4197999906075,Dry,0.655,8.008247839360791,8.717,NA,2.0031954488586052
Varari,2021-08-12T17:49:00Z,27.38,36.4300490990874,Dry,0.897,8.004179165512475,8.814,NA,1.5517919987287314
Varari,2021-08-12T17:50:00Z,27.43,36.4251218131216,Dry,0.892,8.001708124178982,8.786,NA,1.213231440346135
Varari,2021-08-12T17:51:00Z,27.44,36.417317981322,Dry,0.793,8.001019532406866,8.622,NA,0.8182354870077688
Varari,2021-08-12T17:52:00Z,27.38,36.4563275115849,Dry,0.795,8.001354935895161,8.603,NA,0.7053777922446898
Varari,2021-08-12T17:53:00Z,27.35,36.4509246974911,Dry,0.816,8.004514513206198,8.823,NA,0.5643046062214125
Varari,2021-08-12T17:54:00Z,27.43,36.4408877912006,Dry,0.829,8.001019532406866,8.675,NA,0.5925193383191072
Varari,2021-08-12T17:55:00Z,27.38,36.4458300504975,Dry,0.854,8.003049604216276,8.711,NA,0.5643046062214125
Varari,2021-08-12T17:56:00Z,27.38,36.453685246153,Dry,0.892,8.001708124178982,8.788,NA,0.4514452033326961
Varari,2021-08-12T17:57:00Z,27.42,36.4566187484732,Dry,0.879,8.002881919211614,8.769,NA,0.36680015296224155
Varari,2021-08-12T17:58:00Z,27.39,36.4485113745657,Dry,0.831,8.00085183066272,8.725,NA,0.39501521720012533
Varari,2021-08-12T17:59:00Z,27.41,36.4644334281087,Dry,0.906,8.000224939405575,8.665,NA,0.31036988213963923
Varari,2021-08-12T18:00:00Z,27.36,36.453607729542,Dry,0.814,8.001019532406866,8.666,NA,0.2821546755512827
Varari,2021-08-12T18:01:00Z,27.37,36.4221503484818,Dry,0.805,8.00202574287175,8.727,NA,0.19750877110345755
Varari,2021-08-12T18:02:00Z,27.39,36.4432280435619,Dry,0.782,8.00202574287175,8.73,NA,0.14107793089351617
Varari,2021-08-12T18:03:00Z,27.39,36.4642907291917,Dry,0.825,8.007895303916898,8.733,NA,0.11286243961149012
Varari,2021-08-12T18:04:00Z,27.37,36.4352911240632,Dry,0.805,8.001858041127603,8.697,NA,0.11286243961149012
Varari,2021-08-12T18:05:00Z,27.37,36.4641464602787,Dry,0.901,8.000224939405575,8.69,NA,0.08464690088294446
Varari,2021-08-12T18:06:00Z,27.35,36.4666444790083,Dry,0.901,8.00202574287175,8.731,NA,0.05643131470424123
Varari,2021-08-12T18:07:00Z,27.37,36.4746467452388,Dry,0.744,8.000013321941983,8.717,NA,0.05643131470424123
Varari,2021-08-12T18:08:00Z,27.39,36.4485113745657,Dry,0.827,7.999200536819431,8.593,NA,0.028215681079018395
Varari,2021-08-12T18:09:00Z,27.33,36.4744327518576,Dry,0.735,7.999535996120866,8.562,NA,0.028215681079018395
Varari,2021-08-12T18:10:00Z,27.3,36.5057950681941,Dry,0.843,7.998697347867278,8.553,NA,0.028215681079018395
Varari,2021-08-12T18:11:00Z,27.32,36.4350040678265,Dry,0.87,7.999535996120866,8.59,NA,0
Varari,2021-08-12T18:12:00Z,27.33,36.4770777190742,Dry,0.726,7.999721800688593,8.662,NA,0
Varari,2021-08-12T18:13:00Z,27.37,36.4615036106156,Dry,0.94,7.998194158915126,8.614,NA,0
Varari,2021-08-12T18:14:00Z,27.36,36.4772551858043,Dry,0.748,7.998194158915126,8.558,NA,0
Varari,2021-08-12T18:15:00Z,27.33,36.4691429131144,Dry,0.726,7.999535996120866,8.598,NA,0
Varari,2021-08-12T18:16:00Z,27.32,36.4717507351567,Dry,0.879,7.99921866197161,8.655,NA,0
Varari,2021-08-12T18:17:00Z,27.36,36.4772551858043,Dry,0.984,7.997187781010821,8.588,NA,0
Varari,2021-08-12T18:18:00Z,27.35,36.4509246974911,Dry,0.832,8.002599151724361,8.534,NA,0
Varari,2021-08-12T18:19:00Z,27.33,36.4586350983978,Dry,0.822,7.996038727350902,8.491,NA,0
Varari,2021-08-12T18:20:00Z,27.27,36.4925288274533,Dry,0.703,7.996728223166237,8.475,NA,0
Varari,2021-08-12T18:21:00Z,27.27,36.5030499770863,Dry,0.773,7.994696666818285,8.478,NA,0
Varari,2021-08-12T18:22:00Z,27.31,36.4795796037447,Dry,0.929,7.996560482350291,8.512,NA,0
Varari,2021-08-12T18:23:00Z,27.31,36.4717132726912,Dry,0.944,7.996057259902452,8.564,NA,0
Varari,2021-08-12T18:24:00Z,27.33,36.5112507038386,Dry,0.766,7.996349132757233,8.574,NA,0
Varari,2021-08-12T18:25:00Z,27.33,36.492805209837,Dry,0.933,7.996349132757233,8.549,NA,0
Varari,2021-08-12T18:26:00Z,27.32,36.4769701191864,Dry,0.798,7.9948830741908274,8.5,NA,0
Varari,2021-08-12T18:27:00Z,27.3,36.4926329853323,Dry,0.879,7.9936901214188225,8.481,NA,0
Varari,2021-08-12T18:28:00Z,27.31,36.4900923229202,Dry,0.874,7.994025636551976,8.46,NA,0
Varari,2021-08-12T18:29:00Z,27.28,36.4899163179652,Dry,0.861,7.993186848719091,8.422,NA,0
Varari,2021-08-12T18:30:00Z,27.27,36.5135716311969,Dry,0.776,7.993397963881838,8.396,NA,0
Varari,2021-08-12T18:31:00Z,27.25,36.5108587587097,Dry,0.728,7.994193394118554,8.435,NA,0
Varari,2021-08-12T18:32:00Z,27.27,36.4925288274533,Dry,0.803,7.995032181951439,8.495,NA,0
Varari,2021-08-12T18:33:00Z,27.28,36.5057308943831,Dry,0.811,7.997592182269912,8.434,NA,0
Varari,2021-08-12T18:34:00Z,27.28,36.495211569559,Dry,0.805,7.992894657675269,8.384,NA,0
Varari,2021-08-12T18:35:00Z,27.25,36.5187352630723,Dry,0.881,7.992391351468701,8.394,NA,0
Varari,2021-08-12T18:36:00Z,27.26,36.5108912078085,Dry,1.035,7.992559120204223,8.442,NA,0
Varari,2021-08-12T18:37:00Z,27.28,36.4899163179652,Dry,0.789,7.992055813997655,8.399,NA,0
Varari,2021-08-12T18:38:00Z,27.25,36.5003333259811,Dry,0.782,7.991888045262132,8.395,NA,0
Varari,2021-08-12T18:39:00Z,27.27,36.5030499770863,Dry,1.14,7.993186848719091,8.461,NA,0
Varari,2021-08-12T18:40:00Z,27.28,36.5136028278732,Dry,0.974,7.99268357601936,8.455,NA,0
Varari,2021-08-12T18:41:00Z,27.27,36.4977535529895,Dry,0.791,7.990862291738706,8.403,NA,0
Varari,2021-08-12T18:42:00Z,27.27,36.5056266620606,Dry,0.888,7.990234244968273,8.321,NA,0
Varari,2021-08-12T18:43:00Z,27.2,36.547460476871,Dry,0.733,7.990862291738706,8.35,NA,0
Varari,2021-08-12T18:44:00Z,27.21,36.5474880063383,Dry,0.855,7.990526720755245,8.356,NA,0
Varari,2021-08-12T18:45:00Z,27.25,36.5029825370186,Dry,0.868,7.990526720755245,8.356,NA,0
Varari,2021-08-12T18:46:00Z,27.25,36.5082094525913,Dry,0.825,7.990023364280053,8.379,NA,0
Varari,2021-08-12T18:47:00Z,27.26,36.5055936107712,Dry,0.929,7.990358935263514,8.366,NA,0
Varari,2021-08-12T18:48:00Z,27.23,36.5239013778062,Dry,0.753,7.993590178256176,8.294,NA,0
