Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-03-20T19:00:00Z,335,29.00995799,57219.57558,34.94128266
2022-03-20T19:02:00Z,335,28.89325838,56938.85851,34.83323544
2022-03-20T19:04:00Z,335,28.89322543,56674.84144,34.65132769
2022-03-20T19:06:00Z,335,28.72097027,55813.92437,34.18248436
2022-03-20T19:08:00Z,335,29.28204843,58682.4073,35.74644059
2022-03-20T19:10:00Z,335,28.95979326,57186.89023,34.95549969
2022-03-20T19:12:00Z,335,29.05976032,57571.27316,35.14681529
2022-03-20T19:14:00Z,335,29.2430607,58445.25609,35.61245008
2022-03-20T19:16:00Z,335,28.89302776,56917.23902,34.81850025
2022-03-20T19:18:00Z,335,28.85966148,56820.32195,34.77603209
2022-03-20T19:20:00Z,335,28.89851742,57130.60488,34.96160647
2022-03-20T19:22:00Z,335,28.93181781,57157.98781,34.95607809
2022-03-20T19:24:00Z,335,28.60956264,55599.87074,34.11476903
2022-03-20T19:26:00Z,335,28.7706408,56472.75367,34.60106773
2022-03-20T19:28:00Z,335,28.63171897,55974.3366,34.35752168
2022-03-20T19:30:00Z,335,28.72057491,56407.41953,34.59234803
2022-03-20T19:32:00Z,335,28.94276419,57695.50246,35.31879646
2022-03-20T19:34:00Z,335,28.8482868,57220.98539,35.06088462
2022-03-20T19:36:00Z,335,28.7426983,56846.26832,34.87948581
2022-03-20T19:38:00Z,335,28.72044313,56596.65125,34.72320096
2022-03-20T19:40:00Z,335,28.62041018,55882.83418,34.30245095
2022-03-20T19:42:00Z,335,28.64259946,56389.41711,34.63666105
2022-03-20T19:44:00Z,335,28.9314554,57562.00004,35.23500994
2022-03-20T19:46:00Z,335,29.08142245,58597.38297,35.8379939
2022-03-20T19:48:00Z,335,28.7202784,57318.4659,35.22282214
2022-03-20T19:50:00Z,335,28.74802323,56975.94883,34.96525545
2022-03-20T19:52:00Z,335,28.74243473,57070.73176,35.03493536
2022-03-20T19:54:00Z,335,28.74795733,57162.51469,35.09437788
2022-03-20T19:56:00Z,335,28.5590355,55939.69762,34.38615148
2022-03-20T19:58:00Z,335,28.59233589,56043.18055,34.43363585
2022-03-20T20:00:00Z,335,28.47008072,56036.96348,34.51813606
2022-03-20T20:02:00Z,335,28.33115888,55315.74641,34.11827799
2022-03-20T20:04:00Z,335,28.68112594,57021.72934,35.04618313
2022-03-20T20:06:00Z,335,28.65887077,56314.21227,34.57279653
2022-03-20T20:08:00Z,335,28.71994893,57249.5952,35.17535671
2022-03-20T20:10:00Z,335,28.66991599,56901.37813,34.97107352
2022-03-20T20:12:00Z,335,28.39766082,55540.26106,34.22609326
2022-03-20T20:14:00Z,335,28.71985009,57291.44399,35.20441893
2022-03-20T20:16:00Z,335,28.74203937,57802.72692,35.54231483
2022-03-20T20:18:00Z,335,28.44200642,55840.10985,34.40198509
2022-03-20T20:20:00Z,335,28.59197348,56698.89279,34.88805836
2022-03-20T20:22:00Z,335,28.33082942,54992.67572,33.89436611
2022-03-20T20:24:00Z,335,28.79746314,57957.95865,35.60849334
2022-03-20T20:26:00Z,335,28.3474302,55076.54158,33.94063019
2022-03-20T20:28:00Z,335,28.55850836,56730.02451,34.93426293
2022-03-20T20:30:00Z,335,28.68069764,57164.20744,35.14522234
2022-03-20T20:32:00Z,335,28.35844247,55603.19037,34.29813551
2022-03-20T20:34:00Z,335,28.58063174,56551.6733,34.79431703
2022-03-20T20:36:00Z,335,28.40837658,56093.85623,34.60262528
2022-03-20T20:38:00Z,335,28.23056585,55632.53916,34.41140258
2022-03-20T20:40:00Z,335,28.79164402,58186.22209,35.77112953
2022-03-20T20:42:00Z,335,28.35827774,55840.30502,34.46297299
2022-03-20T20:44:00Z,335,28.44713368,55994.78795,34.50557704
2022-03-20T20:46:00Z,335,28.56932296,57265.17088,35.29789052
2022-03-20T20:48:00Z,335,27.99151223,53041.55381,32.78005306
2022-03-20T20:50:00Z,335,28.44703484,56454.93674,34.82520967
2022-03-20T20:52:00Z,335,28.36922412,56135.01967,34.65986682
2022-03-20T20:54:00Z,335,28.66919117,57721.0026,35.54006738
2022-03-20T20:56:00Z,335,28.06915822,54333.38553,33.62324758
2022-03-20T20:58:00Z,335,28.56912528,57641.66846,35.55984924
2022-03-20T21:00:00Z,335,28.30798122,55661.05139,34.37494338
2022-03-20T21:02:00Z,335,28.5801705,57670.03432,35.5713054
2022-03-20T21:04:00Z,335,28.76902644,58435.71725,35.96136209
2022-03-20T21:06:00Z,335,28.25788238,55700.10018,34.43855228
2022-03-20T21:08:00Z,335,28.30784944,56137.28311,34.7064202
2022-03-20T21:10:00Z,335,28.63003871,57685.06604,35.54440005
2022-03-20T21:12:00Z,335,28.53000577,57193.94897,35.27762391
2022-03-20T21:14:00Z,335,28.67997282,58272.8319,35.9154857
2022-03-20T21:16:00Z,335,28.35771765,56760.11483,35.10356012
2022-03-20T21:18:00Z,335,28.74101804,58549.09776,36.06136424
2022-03-20T21:20:00Z,335,28.69654065,57906.28069,35.64825093
2022-03-20T21:22:00Z,335,28.16872992,54951.96362,33.98240075
2022-03-20T21:24:00Z,335,28.35758587,56654.74655,35.0302255
2022-03-20T21:26:00Z,335,28.55755292,57635.22948,35.5640436
2022-03-20T21:28:00Z,335,28.09085331,54523.81241,33.7402925
2022-03-20T21:30:00Z,335,28.69637592,58382.09534,35.97907052
2022-03-20T21:32:00Z,335,28.19078741,55805.77827,34.56116618
2022-03-20T21:34:00Z,335,28.45742113,57350.5612,35.44079008
2022-03-20T21:36:00Z,335,28.04072152,55043.24413,34.13838802
2022-03-20T21:38:00Z,335,28.17957746,55870.62706,34.61461153
2022-03-20T21:40:00Z,335,28.09621119,55893.30999,34.69166241
2022-03-20T21:42:00Z,335,28.00728935,55186.49292,34.26268343
2022-03-20T21:44:00Z,335,28.2572564,56591.27586,35.06030396
2022-03-20T21:46:00Z,335,28.12944568,55964.85879,34.71721843
2022-03-20T21:48:00Z,335,28.74052384,58857.84172,36.27649806
2022-03-20T21:50:00Z,335,28.32937979,56104.32465,34.66769063
2022-03-20T21:52:00Z,335,28.44601351,55732.00758,34.32410837
2022-03-20T21:54:00Z,335,28.61820278,58225.09051,35.92899373
2022-03-20T21:56:00Z,335,28.66816984,58140.27344,35.83220765
2022-03-20T21:58:00Z,335,28.24591467,56248.35637,34.8293768
2022-03-20T22:00:00Z,335,28.51810395,58116.0393,35.92881599
2022-03-20T22:02:00Z,335,28.74029322,58896.32223,36.30345571
2022-03-20T22:04:00Z,335,28.17914916,56337.40516,34.94085636
2022-03-20T22:06:00Z,335,28.22911622,56370.48809,34.92700376
2022-03-20T22:08:00Z,335,28.59019438,58563.37102,36.18604798
2022-03-20T22:10:00Z,335,28.47905033,57962.45395,35.8512302
2022-03-20T22:12:00Z,335,28.61790627,58509.93688,36.12766883
2022-03-20T22:14:00Z,335,28.3456511,57128.11981,35.36924296
2022-03-20T22:16:00Z,335,28.49561815,58931.20274,36.51558539
2022-03-20T22:18:00Z,335,28.24558521,57325.98567,35.58265985
2022-03-20T22:20:00Z,335,28.44555226,57333.1686,35.43754836
2022-03-20T22:22:00Z,335,28.23996376,57071.65153,35.40890966
2022-03-20T22:24:00Z,335,28.38993081,57450.23446,35.56091066
2022-03-20T22:26:00Z,335,28.40656453,57602.21739,35.65450151
2022-03-20T22:28:00Z,335,28.4676427,58155.40032,35.99459621
2022-03-20T22:30:00Z,335,28.50649864,58555.68325,36.24462435
2022-03-20T22:32:00Z,335,28.34535458,57832.46618,35.86169002
2022-03-20T22:34:00Z,335,28.27865497,57937.74911,35.98611629
2022-03-20T22:36:00Z,335,28.5063998,58592.53204,36.27045166
2022-03-20T22:38:00Z,335,28.58970019,59011.21497,36.49904636
2022-03-20T22:40:00Z,335,28.50633391,58640.0979,36.30374794
2022-03-20T22:42:00Z,335,28.1896343,56692.38083,35.18123632
2022-03-20T22:44:00Z,335,28.66737913,59133.46376,36.52460673
2022-03-20T22:46:00Z,335,28.62845729,59038.04669,36.48796257
2022-03-20T22:48:00Z,335,28.34509101,57785.82962,35.82926368
2022-03-20T22:50:00Z,335,28.51728029,59086.41255,36.60748165
2022-03-20T22:52:00Z,335,28.08946957,57055.59548,35.5107631
2022-03-20T22:54:00Z,335,28.49499218,59112.77841,36.64317557
2022-03-20T22:56:00Z,335,28.54495923,59172.06134,36.64601164
2022-03-20T22:58:00Z,335,28.45603739,58918.84427,36.53747152
2022-03-20T23:00:00Z,335,28.30600445,58227.3272,36.16822631
2022-03-20T23:02:00Z,335,28.6059715,59384.31013,36.74721743
2022-03-20T23:04:00Z,335,28.56704967,59321.39306,36.73338038
2022-03-20T23:06:00Z,335,28.55590561,59280.876,36.71366897
2022-03-20T23:08:00Z,335,28.50587266,59303.35893,36.76821589
2022-03-20T23:10:00Z,335,28.47806194,59262.84186,36.7614242
