Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-03-22T15:30:00Z,335,29.86972914,59450.41831,35.83437377
2022-03-22T15:32:00Z,335,29.84970206,59484.05902,35.87214576
2022-03-22T15:34:00Z,335,29.75967497,59491.69972,35.94436942
2022-03-22T15:36:00Z,335,29.50964789,59010.54043,35.80186358
2022-03-22T15:38:00Z,335,29.6996208,59395.88113,35.92375441
2022-03-22T15:40:00Z,335,29.72959372,59414.62184,35.91420172
2022-03-22T15:42:00Z,335,29.58956663,59157.26254,35.8427257
2022-03-22T15:44:00Z,335,29.32953954,58446.90325,35.54935791
2022-03-22T15:46:00Z,335,29.51951246,58989.84395,35.78034482
2022-03-22T15:48:00Z,335,29.40948537,58715.38466,35.67416251
2022-03-22T15:50:00Z,335,29.31945829,58640.32536,35.68963757
2022-03-22T15:52:00Z,335,29.5194312,59129.16607,35.8758093
2022-03-22T15:54:00Z,335,29.53940412,59195.30677,35.9061892
2022-03-22T15:56:00Z,335,29.35937703,58813.64748,35.77890228
2022-03-22T15:58:00Z,335,29.41934995,58933.18818,35.81618574
2022-03-22T16:00:00Z,335,29.29932286,58659.42889,35.71776328
2022-03-22T16:02:00Z,335,29.18929577,58527.36959,35.70900332
2022-03-22T16:04:00Z,335,29.24926869,58574.0103,35.69635936
2022-03-22T16:06:00Z,335,28.8692416,57615.151,35.31776102
2022-03-22T16:08:00Z,335,28.96921452,57690.89171,35.29603823
2022-03-22T16:10:00Z,335,29.30918743,58836.93241,35.83239022
2022-03-22T16:12:00Z,335,29.03916035,57843.27312,35.3493582
2022-03-22T16:14:00Z,335,28.97913326,57798.61383,35.36301843
2022-03-22T16:16:00Z,335,28.85910618,57340.25453,35.13529759
2022-03-22T16:18:00Z,335,29.14907909,58472.29524,35.70109477
2022-03-22T16:20:00Z,335,28.969052,57524.43594,35.18134808
2022-03-22T16:22:00Z,335,28.71902492,56712.67665,34.80445036
2022-03-22T16:24:00Z,335,28.91899783,57651.61735,35.30609449
2022-03-22T16:26:00Z,335,28.90897075,57385.45806,35.12975529
2022-03-22T16:28:00Z,335,28.85894366,57440.09876,35.20439933
2022-03-22T16:30:00Z,335,28.98891658,58005.33947,35.49842858
2022-03-22T16:32:00Z,335,28.70888949,55673.88017,34.09460597
2022-03-22T16:34:00Z,335,28.69886241,56753.62088,34.84753368
2022-03-22T16:36:00Z,335,28.65883532,56510.86158,34.70884685
2022-03-22T16:38:00Z,335,28.71880823,57046.60229,35.03563723
2022-03-22T16:40:00Z,335,28.83878115,57393.94299,35.18739676
2022-03-22T16:42:00Z,335,28.72875406,57667.4837,35.45844004
2022-03-22T16:44:00Z,335,28.59872698,56854.1244,34.99073869
2022-03-22T16:46:00Z,335,28.41869989,55537.66511,34.20910194
2022-03-22T16:48:00Z,335,28.34867281,55261.50581,34.06802603
2022-03-22T16:50:00Z,335,28.30864572,55566.24652,34.30855398
2022-03-22T16:52:00Z,335,28.06861863,53957.68722,33.36234291
2022-03-22T16:54:00Z,335,28.22859155,53871.02793,33.18957948
2022-03-22T16:56:00Z,335,28.18856446,53750.26863,33.13400381
2022-03-22T16:58:00Z,335,28.61853738,56402.70934,34.66340632
2022-03-22T17:00:00Z,335,28.26851029,53987.65004,33.24229566
